ID,Comp1_Loading,Comp2_Loading
2561,0.0014747949613211552,0.009173535424243824
2563,0.0014050454341267555,0.0025326648492189855
2566,-0.0014285820470477685,0.011119649636346167
2567,1.5551057885179482e-4,0.0012020161599653344
2569,4.3956567472423774e-4,0.001046493298924509
2574,1.0846438761751263e-4,7.626238496963689e-4
2576,0.003457446697593052,-4.599349967945899e-4
2579,-7.524165265827385e-4,-1.0220713151384564e-4
2580,-0.00469929755298958,0.005488042341373685
2583,-2.8493299580304723e-4,2.902713167459085e-4
2586,0.003833663545128545,-0.0018406208012621916
2588,1.1613255492937875e-4,7.789992834272166e-4
2597,1.4982106098869897e-4,-3.3693294199486267e-4
2602,-0.00746248680282474,0.002849584948685195
2603,0.0015335154592111305,-0.017229050361768757
2605,-3.1306544940393384e-4,-3.1966735756381096e-4
2606,-3.509975218689337e-4,-2.3140666357186385e-5
2607,-2.768824244901425e-4,2.2518347522460587e-4
2609,-1.1121346498872189e-4,-7.914006367081056e-5
2610,-0.021751282546429572,0.005924773827299146
2611,-7.518290157830676e-5,-9.955910609680514e-5
2615,3.291866222050723e-4,3.1328605066907014e-4
2617,0.00114709606536445,-6.001854088844453e-4
2619,0.00010185791794776429,0.0019012518432246
2629,0.006435254807290483,-5.322287784997898e-4
2630,6.878019144671957e-4,3.255419386163805e-4
2631,-2.657590254993189e-4,-3.518155108247367e-4
2637,3.223979604429779e-4,0.001490792628640159
2638,-3.307947383121334e-4,1.6850251415010973e-4
2639,-3.315162163678906e-4,-5.437862811793352e-4
2640,-2.772790998812914e-5,1.5333318776845903e-4
2642,0.005610866860726598,0.09528010190493934
2643,-2.3685462604007283e-4,-2.5779882425653743e-4
2645,1.22560857879087e-4,4.354090457430727e-4
2646,-3.361577150565201e-4,-4.863822529043015e-4
2647,-0.003843457213006255,-0.005794315995321653
2648,-0.0030486348671727144,-0.00494683740740638
2652,-5.523523411924485e-4,0.0011311203285485664
2658,8.259617645594001e-4,8.993738724778635e-4
2666,-7.74680695989077e-4,-3.806807772166769e-4
2668,0.004901241115101505,-2.5286307986460894e-4
2669,0.041450061361217164,-0.002219654193858207
2676,7.100015291819137e-4,0.0019369517073038495
2677,0.0012907484818463714,-1.6800190568409747e-4
2680,5.863224480555525e-4,4.8929153928489006e-5
2682,9.99618156401247e-4,-2.0631445418123112e-4
2684,1.9653314308506025e-4,-2.974905236868271e-4
2685,2.7873700351204676e-4,-3.271458678513308e-4
2687,-9.075169063298794e-4,0.0032998473042698717
2689,3.6793633681719823e-4,-3.722244940422614e-4
2693,0.0011550841827462678,-0.0012631948626617203
2694,2.2641739500365188e-4,-2.745785511779591e-4
2695,3.5972872076271933e-4,-4.46416460250382e-4
2696,0.003242068164342534,2.1536171830784334e-5
2697,-1.0392253899190863e-4,2.2060892122512717e-4
2700,0.003198820738592874,-7.719933791410862e-4
2701,1.1877092032793629e-4,-6.860011506559528e-5
2702,2.2688150645814152e-4,-1.1671489787778484e-6
2703,-1.365851975015188e-4,1.2947945313215742e-4
2704,-4.761158223714864e-4,2.0889307261928535e-4
2705,-2.0570215907983518e-4,-0.0020599163998073814
2708,5.384973670668007e-4,-5.336238265208258e-4
2709,7.907162353343747e-4,-9.402527770530731e-4
2710,0.00911498107101206,-0.009983139900260172
2711,5.326316767305495e-4,-0.001215304321985321
2712,3.447901340795399e-4,-4.7742847407163753e-4
2714,3.1566438686417677e-4,-6.401940778582885e-5
2716,3.707748206975773e-4,1.5194313244984393e-4
2717,2.4652991769998544e-4,-2.8820191012691315e-4
2718,-7.814998713005228e-6,1.7676506119209426e-4
2719,-9.045715087467928e-5,3.217527386954892e-4
