"","Feature","Comp1_Loading","Comp2_Loading"
"x1653","813.48196_24.7128",-0.000572472541778678,-6.71268369700577e-06
"x1654","801.57233_24.6082",-0.00567605187517315,-0.0131418900324527
"x1655","793.5423_24.6097",-0.0011286598532197,-0.0011877937366872
"x1656","791.54368_24.6104",-0.00308324586186299,-0.00330238214662806
"x1657","818.56242_24.6124",-0.000421257112687906,-0.0026646755522221
"x1658","878.63094_24.768",-0.00220839920965135,-0.000612026697428228
"x1659","877.63303_24.7639",-0.00329587789128345,-0.00181901614500577
"x1660","904.65491_24.7526",-8.87104140268739e-05,-0.000843636468224567
"x1661","887.66476_24.8507",-0.00108424336531967,-0.00540547587151157
"x1662","903.65146_24.8242",-0.000527670191617664,-0.00681005430766543
"x1663","886.66137_24.8444",-0.000630345336301909,-0.00199010559980263
"x1664","876.63256_24.8337",-0.00650272142671318,-0.00424714950966959
"x1665","954.64807_25.3397",0.000439779100571381,6.7031515736737e-06
"x1666","886.66134_25.3493",-0.00334876753045578,-0.00765437179695119
"x1667","840.6548_25.3458",0.000528698701760518,-0.00162527062263371
"x1668","860.64541_25.3477",0.000529090177214367,-0.000160085519571766
"x1669","903.65147_25.1355",0.00225273916477329,0.00362377721628223
"x1670","877.63446_25.358",-0.00047149743321228,-0.00127738162407715
"x1671","852.61548_25.3621",-4.3436641620005e-05,9.40736069521442e-06
"x1672","879.63235_25.36",-0.000102778419356857,-0.000116149946019104
"x1673","878.6308_25.3594",-0.000316990292807204,-0.000501127778064847
"x1674","850.61653_25.36",-0.000218522044116984,-5.57118882127973e-05
"x1675","876.63232_25.36",-0.000665210219513592,-0.0006077984391499
"x1676","951.57846_25.3768",-0.000173548992671157,-0.00018025029083104
"x1677","895.43836_25.3774",-0.000247126654515423,-7.55545514400473e-05
"x1678","953.59461_25.3755",-0.000192509823883767,-0.00010936860674554
"x1679","949.56428_25.3774",-0.000206539212880243,-0.000198718099578105
"x1680","837.4812_25.3889",0.00373557843303377,-0.00991453369882741
"x1681","818.50227_25.3919",0.000855699779714457,-0.00146583861837882
"x1682","424.97287_25.4169",-0.00087437459776254,0.00165844455901344
"x1683","830.94664_25.4202",-0.000681901415689003,-0.000110335692338475
"x1684","399.97421_25.4171",-0.000200535802564992,0.000559884277826282
"x1685","780.9498_25.4195",-0.000121984531879785,0.000145879650816891
"x1686","822.52785_25.4357",0.000618951327129072,0.000723805949152856
"x1687","826.55872_25.4417",0.000318093446874853,2.44259590928772e-05
"x1688","824.54346_25.4424",0.00118794432738025,0.000643629588995302
"x1689","800.54366_25.4431",0.000902538058326125,-0.00066197673228018
"x1690","713.50555_25.4524",0.00232566737627004,0.00249624361776821
"x1691","712.49232_25.5091",-0.00152654544389156,-0.00150124028235816
"x1692","447.25107_25.4754",0.00826678955150873,0.00400795710112743
"x1693","127.88095_25.5106",-0.000279366208338604,4.75809675473078e-05
"x1694","146.90069_25.529",-0.00035640399739159,-0.000100767557526177
"x1695","144.90376_25.5301",-0.000371286476217616,-9.70434047192652e-05
"x1696","182.85907_25.5319",-0.000460837328441082,-8.14139505677718e-05
"x1697","507.27192_25.521",0.000605688005532948,0.000246952312038981
"x1698","481.25667_25.5191",0.000570513284466436,0.000322933763029585
"x1699","140.86785_25.5335",-0.000413371041997066,-0.000127129611656618
"x1700","483.27235_25.5302",0.000670002412206582,0.000248989660063339
"x1701","265.85042_25.7904",-0.00093616305272071,0.000381401101944267
"x1702","417.85378_25.7517",-0.000335153154279529,0.00011944358803612
"x1703","321.87163_25.799",-0.00142479095209515,-0.000158674403857828
"x1704","130.87483_25.8273",-0.00117288862944891,7.56681339568077e-05
"x1705","433.80129_25.9417",-0.00187849301357332,0.000355594674481178
"x1706","462.80432_25.9506",-0.000792364920084509,0.000766168040901831
"x1707","326.82944_25.9588",-0.00423772915036071,-9.56742855788666e-05
"x1708","316.8006_25.9459",-0.000510549776539635,0.000602912776339276
"x1709","299.82393_25.9571",-0.00084007545875605,0.000573500544418064
"x1710","521.77283_26.0214",-0.00375685754211659,-0.000529955939318616
"x1711","540.82012_26.0542",-0.00167313992860462,0.000989981111242468
"x1712","236.75861_25.868",-0.000886904285453867,0.000232016054510891
"x1713","187.8607_26.2782",-0.000565709599728654,6.26594258271419e-05
"x1714","326.82949_26.9642",-0.000759772805175661,3.37233161088795e-05
"x1715","326.8295_27.106",-0.00149169730744541,0.000943592079413125
"x1716","187.86059_27.3602",-0.0010611149602076,4.54413471275022e-05
"x1717","153.89964_27.5324",-0.00161249066769775,-0.000342788438065431
"x1718","187.86059_27.5472",-0.000788757280484725,-0.000218077919346205
"x1719","153.89963_27.7392",-0.0021053046610206,0.000194575347067794
