formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C40H78NO8P	[M + Na]+	C40H78NNaO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.997	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphocholines	0.996	Phosphatidylcholines	0.990	Phosphatidylcholines	0.990	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	754.536	1094	18.230	755819969817025873	755805563738816068	1346	
1	C52H94N10O11	[M + Na]+	C52H94N10NaO11+	Fatty acids	0.607	Spingolipids	0.419	Neutral glycosphingolipids	0.274	Lipids and lipid-like molecules	0.884	Fatty Acyls	0.788	Fatty acyl glycosides	0.810	Alkyl glycosides	0.680	Alkyl glycosides	0.680	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1057.700	1094	18.235	755819960224652409	755813278480238014	1629	
1	C57H104O18	[M + Na]+	C57H104NaO18+	Terpenoids	0.956	Triterpenoids	0.983	Dammarane and Protostane triterpenoids	0.559	Lipids and lipid-like molecules	0.992	Prenol lipids	0.955	Triterpenoids	0.916			Triterpenoids	0.916	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Disaccharides; Triterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1099.710	1094	18.235	755819960849603716	755805571586359360	1488	
1	C52H94N10O11	[M + Na]+	C52H94N10NaO11+	Fatty acids	0.607	Spingolipids	0.419	Neutral glycosphingolipids	0.274	Lipids and lipid-like molecules	0.884	Fatty Acyls	0.788	Fatty acyl glycosides	0.810	Alkyl glycosides	0.680	Alkyl glycosides	0.680	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1057.700	1094	18.235	755819973466070378	755805714036113917	1629	
1	C57H104O18	[M + Na]+	C57H104NaO18+	Terpenoids	0.956	Triterpenoids	0.983	Dammarane and Protostane triterpenoids	0.559	Lipids and lipid-like molecules	0.992	Prenol lipids	0.955	Triterpenoids	0.916			Triterpenoids	0.916	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Disaccharides; Triterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1099.710	1094	18.235	755819979220655582	755805707216175093	1488	
1	C57H104O18	[M + Na]+	C57H104NaO18+	Terpenoids	0.956	Triterpenoids	0.983	Dammarane and Protostane triterpenoids	0.559	Lipids and lipid-like molecules	0.992	Prenol lipids	0.955	Triterpenoids	0.916			Triterpenoids	0.916	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Disaccharides; Triterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1099.710	1094	18.235	755819983607897599	755813270381036470	1488	
1	C31H60N8O6	[M + Na]+	C31H60N8NaO6+	Amino acids and Peptides	0.895	Oligopeptides	0.905	Tripeptides	0.681	Organic acids and derivatives	0.936	Carboxylic acids and derivatives	0.902	Amino acids, peptides, and analogues	0.895	Peptides	0.710	Peptides	0.710	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	663.453	1095	18.256	755819975894572416	755805481807276892	93	
1	C31H60N8O6	[M + Na]+	C31H60N8NaO6+	Amino acids and Peptides	0.895	Oligopeptides	0.905	Tripeptides	0.681	Organic acids and derivatives	0.936	Carboxylic acids and derivatives	0.902	Amino acids, peptides, and analogues	0.895	Peptides	0.710	Peptides	0.710	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	663.453	1095	18.256	755820009939738522	755813187312840402	93	
1	C31H60N8O6	[M + Na]+	C31H60N8NaO6+	Amino acids and Peptides	0.895	Oligopeptides	0.905	Tripeptides	0.681	Organic acids and derivatives	0.936	Carboxylic acids and derivatives	0.902	Amino acids, peptides, and analogues	0.895	Peptides	0.710	Peptides	0.710	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	663.453	1095	18.256	755820013492314050	755805629101452049	93	
1	C7H12N3O2	[M + H]+	C7H13N3O2+	Amino acids and Peptides	0.806	Small peptides	0.932	Aminoacids	0.887	Organic acids and derivatives	0.675	Carboxylic acids and derivatives	0.570					Carboxylic acids and derivatives	0.570	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.099	1095	18.256	755819954172271607	755805479177448164	63	
1	C7H12N3O2	[M + H]+	C7H13N3O2+	Amino acids and Peptides	0.806	Small peptides	0.932	Aminoacids	0.887	Organic acids and derivatives	0.675	Carboxylic acids and derivatives	0.570					Carboxylic acids and derivatives	0.570	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.099	1095	18.256	755819979140963797	755805626324822681	63	
1	C7H12N3O2	[M + H]+	C7H13N3O2+	Amino acids and Peptides	0.806	Small peptides	0.932	Aminoacids	0.887	Organic acids and derivatives	0.675	Carboxylic acids and derivatives	0.570					Carboxylic acids and derivatives	0.570	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.099	1095	18.256	755819994047520396	755813184875949658	63	
1	C33H67N4O3PS	[M + Na]+	C33H67N4NaO3PS+	Alkaloids	0.163	Histidine alkaloids	0.080	Imidazole alkaloids	0.081	Organoheterocyclic compounds	0.926	Biotin and derivatives	0.984					Biotin and derivatives	0.984	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Thiophenes; Thiolanes; Biotin and derivatives; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Imidazolidinones; Thioethers; Thienoimidazolidines; Secondary carboxylic acid amides; Carbonyl compounds; Azolidines; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	653.453	1096	18.267	755819956680465490	755813241364839490	984	
1	C33H67N4O3PS	[M + Na]+	C33H67N4NaO3PS+	Alkaloids	0.163	Histidine alkaloids	0.080	Imidazole alkaloids	0.081	Organoheterocyclic compounds	0.926	Biotin and derivatives	0.984					Biotin and derivatives	0.984	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Thiophenes; Thiolanes; Biotin and derivatives; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Imidazolidinones; Thioethers; Thienoimidazolidines; Secondary carboxylic acid amides; Carbonyl compounds; Azolidines; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	653.453	1096	18.267	755819963173248202	755805541479643340	984	
1	C33H67N4O3PS	[M + Na]+	C33H67N4NaO3PS+	Alkaloids	0.163	Histidine alkaloids	0.080	Imidazole alkaloids	0.081	Organoheterocyclic compounds	0.926	Biotin and derivatives	0.984					Biotin and derivatives	0.984	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Thiophenes; Thiolanes; Biotin and derivatives; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Imidazolidinones; Thioethers; Thienoimidazolidines; Secondary carboxylic acid amides; Carbonyl compounds; Azolidines; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	653.453	1096	18.267	755819971989675361	755805681865799809	984	
1	C4H12N3O2	[M + Na]+	C4H12N3NaO2+	Amino acids and Peptides	0.933	Small peptides	0.974	Aminoacids	0.983	Organic acids and derivatives	0.833	Carboxylic acids and derivatives	0.793	Amino acids, peptides, and analogues	0.571	Amino acids and derivatives	0.570	Amino acids and derivatives	0.570	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	157.084	1096	18.268	755819966511914274	755813180576787902	24	
1	C4H12N3O2	[M + Na]+	C4H12N3NaO2+	Amino acids and Peptides	0.933	Small peptides	0.974	Aminoacids	0.983	Organic acids and derivatives	0.833	Carboxylic acids and derivatives	0.793	Amino acids, peptides, and analogues	0.571	Amino acids and derivatives	0.570	Amino acids and derivatives	0.570	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	157.084	1096	18.268	755819978063027636	755805621564287485	24	
1	C4H12N3O2	[M + Na]+	C4H12N3NaO2+	Amino acids and Peptides	0.933	Small peptides	0.974	Aminoacids	0.983	Organic acids and derivatives	0.833	Carboxylic acids and derivatives	0.793	Amino acids, peptides, and analogues	0.571	Amino acids and derivatives	0.570	Amino acids and derivatives	0.570	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	157.084	1096	18.268	755819984362872341	755805474739874376	24	
1	C53H80O5	[M + Na]+	C53H80NaO5+	Fatty acids	0.998	Glycerolipids	1.000	Triacylglycerols	0.963	Lipids and lipid-like molecules	0.996	Glycerolipids	0.988	Triradylcglycerols	0.799	Triacylglycerols	0.780	Triacylglycerols	0.780	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	819.590	1096	18.273	755819994383064736	755805578523738612	1608	
1	C53H80O5	[M + Na]+	C53H80NaO5+	Fatty acids	0.998	Glycerolipids	1.000	Triacylglycerols	0.963	Lipids and lipid-like molecules	0.996	Glycerolipids	0.988	Triradylcglycerols	0.799	Triacylglycerols	0.780	Triacylglycerols	0.780	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	819.590	1096	18.273	755819995553275554	755805712979149225	1608	
