2946,3836,MS2 (modified) cosine,0.899,cos=0.899
1961,3139,MS2 (modified) cosine,0.717,cos=0.717
1246,1255,MS2 (modified) cosine,0.785,cos=0.785
2959,3514,MS2 (modified) cosine,0.858,cos=0.858
2043,3124,MS2 (modified) cosine,0.755,cos=0.755
3230,5007,MS2 (modified) cosine,0.839,cos=0.839
1385,6722,MS2 (modified) cosine,0.750,cos=0.750
3788,4435,MS2 (modified) cosine,0.844,cos=0.844
600,3559,MS2 (modified) cosine,0.907,cos=0.907
1767,2535,MS2 (modified) cosine,0.771,cos=0.771
3538,6278,MS2 (modified) cosine,0.752,cos=0.752
2454,2866,MS2 (modified) cosine,0.831,cos=0.831
3448,3569,MS2 (modified) cosine,0.733,cos=0.733
3855,4520,MS2 (modified) cosine,0.785,cos=0.785
181,182,MS2 (modified) cosine,0.804,cos=0.804
1885,5556,MS2 (modified) cosine,0.973,cos=0.973
2013,2118,MS2 (modified) cosine,0.801,cos=0.801
2937,2989,MS2 (modified) cosine,0.937,cos=0.937
1744,2048,MS2 (modified) cosine,0.705,cos=0.705
465,2569,MS2 (modified) cosine,0.725,cos=0.725
3670,4746,MS2 (modified) cosine,0.798,cos=0.798
4432,6258,MS2 (modified) cosine,0.702,cos=0.702
2080,2729,MS2 (modified) cosine,0.721,cos=0.721
4849,6278,MS2 (modified) cosine,0.837,cos=0.837
2730,2959,MS2 (modified) cosine,0.835,cos=0.835
1378,3022,MS2 (modified) cosine,0.845,cos=0.845
2409,4756,MS2 (modified) cosine,0.810,cos=0.810
1635,2933,MS2 (modified) cosine,0.813,cos=0.813
2655,3654,MS2 (modified) cosine,0.761,cos=0.761
2080,4255,MS2 (modified) cosine,0.725,cos=0.725
6821,7322,MS2 (modified) cosine,0.901,cos=0.901
2729,3023,MS2 (modified) cosine,0.828,cos=0.828
2237,4279,MS2 (modified) cosine,0.716,cos=0.716
2740,3480,MS2 (modified) cosine,0.929,cos=0.929
1071,1138,MS2 (modified) cosine,0.966,cos=0.966
2729,2937,MS2 (modified) cosine,0.891,cos=0.891
5703,6136,MS2 (modified) cosine,0.890,cos=0.890
2456,3585,MS2 (modified) cosine,0.843,cos=0.843
1378,1472,MS2 (modified) cosine,0.820,cos=0.820
3296,4756,MS2 (modified) cosine,0.863,cos=0.863
1186,3139,MS2 (modified) cosine,0.725,cos=0.725
2946,4746,MS2 (modified) cosine,0.782,cos=0.782
1071,4431,MS2 (modified) cosine,0.752,cos=0.752
3038,5012,MS2 (modified) cosine,0.842,cos=0.842
2359,3663,MS2 (modified) cosine,0.752,cos=0.752
3585,3952,MS2 (modified) cosine,0.945,cos=0.945
465,4756,MS2 (modified) cosine,0.800,cos=0.800
465,4255,MS2 (modified) cosine,0.780,cos=0.780
3152,3702,MS2 (modified) cosine,0.771,cos=0.771
5942,7248,MS2 (modified) cosine,0.720,cos=0.720
2946,3448,MS2 (modified) cosine,0.967,cos=0.967
3448,3846,MS2 (modified) cosine,0.913,cos=0.913
2372,2454,MS2 (modified) cosine,0.799,cos=0.799
3538,4603,MS2 (modified) cosine,0.913,cos=0.913
1869,1897,MS2 (modified) cosine,0.772,cos=0.772
1243,1780,MS2 (modified) cosine,0.830,cos=0.830
2236,3654,MS2 (modified) cosine,0.825,cos=0.825
2372,5007,MS2 (modified) cosine,0.906,cos=0.906
600,3038,MS2 (modified) cosine,0.845,cos=0.845
2525,4257,MS2 (modified) cosine,0.762,cos=0.762
818,1767,MS2 (modified) cosine,0.742,cos=0.742
3400,4603,MS2 (modified) cosine,0.835,cos=0.835
2959,3669,MS2 (modified) cosine,0.728,cos=0.728
465,3702,MS2 (modified) cosine,0.813,cos=0.813
1767,3681,MS2 (modified) cosine,0.734,cos=0.734
1767,2493,MS2 (modified) cosine,0.936,cos=0.936
3481,3813,MS2 (modified) cosine,0.772,cos=0.772
5287,6205,MS2 (modified) cosine,0.944,cos=0.944
2236,2770,MS2 (modified) cosine,0.774,cos=0.774
2118,2237,MS2 (modified) cosine,0.873,cos=0.873
5126,5129,MS2 (modified) cosine,0.906,cos=0.906
3856,3971,MS2 (modified) cosine,0.716,cos=0.716
2989,5012,MS2 (modified) cosine,0.835,cos=0.835
3637,3980,MS2 (modified) cosine,0.704,cos=0.704
2366,2801,MS2 (modified) cosine,0.963,cos=0.963
3854,4021,MS2 (modified) cosine,0.806,cos=0.806
1355,2635,MS2 (modified) cosine,0.760,cos=0.760
2236,4434,MS2 (modified) cosine,0.888,cos=0.888
2164,2386,MS2 (modified) cosine,0.879,cos=0.879
3408,4337,MS2 (modified) cosine,0.720,cos=0.720
4808,6591,MS2 (modified) cosine,0.958,cos=0.958
2569,2989,MS2 (modified) cosine,0.786,cos=0.786
4896,6278,MS2 (modified) cosine,0.849,cos=0.849
5399,6277,MS2 (modified) cosine,0.840,cos=0.840
941,3448,MS2 (modified) cosine,0.819,cos=0.819
