"","Feature","Comp1_Loading","Comp2_Loading"
"2205","441.17294_9.0495",0.00121206626830677,-0.00031555156358752
"2206","405.04899_9.0502",-0.000295807020611355,0.000216280500015028
"2208","391.03341_9.053",-0.00147452634152528,0.00106271474189181
"2209","377.05416_9.0541",-0.00141345428129556,0.00102004345337306
"2210","289.07056_9.0544",-0.0417951620024091,0.0303032684997079
"2211","373.02278_9.0549",-0.000488089414359069,0.000351640869020694
"2212","309.0368_9.0563",-0.000638815196487928,0.000458018864377615
"2213","527.15212_9.0563",-0.000935341813114538,0.000775720676457526
"2214","663.09504_9.0583",-0.000196498777181397,-0.0006725728561017
"2215","395.2039_9.0623",0.0016888464193095,-1.54323863308303e-05
"2216","441.07911_9.0641",-0.00394428224957636,0.000152207690740173
"2217","321.16714_9.0692",0.00208111609818961,0.00107704014022488
"2218","469.14667_9.0692",-9.4762722011816e-05,-0.000276615899298538
"2219","495.1834_9.0703",0.0078317092724239,0.00292915210031019
"2220","287.05506_9.0711",-0.00046166207655846,-0.00100710100487169
"2221","623.10046_9.0735",0.00043032405847803,0.00030873311798879
"2222","455.06091_9.0779",0.000345505748886251,0.000255122927402129
"2223","305.13579_9.0866",0.000394748626899858,-2.66346063457029e-05
"2224","205.04961_9.0941",-0.000435653749500536,-0.00113020114077835
"2225","529.20438_9.0954",-0.000108370333476355,-0.000296950653218413
"2226","634.35935_9.0954",9.00028847556648e-06,-7.75266563704448e-06
"2227","357.18814_9.1113",0.000651878935324576,0.000133753116840732
"2228","623.06632_9.113",0.00245733227435694,0.00181450469479763
"2229","441.15199_9.1131",3.66848623905397e-05,-0.000402234125625622
"2230","181.12227_9.1164",0.00251646595371181,0.0011355190401741
"2231","311.14651_9.1205",-0.0001149222951082,-0.00134681087663549
"2232","333.06033_9.1215",0.000754472348892651,0.000390462120375708
"2233","517.095_9.1215",0.00146062460948698,0.000755917142530523
"2234","587.10044_9.1233",-0.00016446078600149,-0.000667381844813713
"2235","235.13048_9.1242",0.00102482535880284,0.000499304208199265
"2236","565.11853_9.1259",-8.94979239968874e-05,-0.00026237625857107
"2237","791.10609_9.1312",0.00264166065575824,0.00150309857523417
"2238","223.13047_9.139",3.1384856552983e-05,0.000215418386004915
"2239","535.10795_9.1395",-0.00677332946534393,0.0050126558655042
"2240","769.12426_9.1399",0.000244581940203599,0.000136375745126516
