feature,log2FC,padj,Expression
867.18683_17.5814,0.627191433428015,0.6739266795951474,Not significant
794.18883_17.5823,1.2094010824729706,0.4153786921311728,Not significant
721.25805_17.5816,0.5481834039183408,0.5415730030974433,Not significant
736.24669_17.5816,0.5002318515577251,0.5009817630162143,Not significant
787.24377_17.5841,0.6426342374621009,0.7088924718828387,Not significant
869.18486_17.5836,0.41772653094306883,0.761040311211444,Not significant
1394.51583_17.5815,0.4525277453895586,0.7901768222073726,Not significant
719.25637_17.5823,0.5637366328873673,0.5228464224935447,Not significant
738.24815_17.5828,0.5711474965915427,0.5460600390173318,Not significant
793.18819_17.5819,1.0927696063282186,0.27691157565404667,Not significant
711.22569_17.5846,0.06617301238836913,0.9421331813092128,Not significant
722.25925_17.5841,0.6913018878893705,0.49326474454604097,Not significant
709.22767_17.5834,0.16440199161512703,0.843766105722316,Not significant
839.47938_17.3452,-1.3850175866450327,0.24376860246493579,Not significant
809.46799_17.6201,-0.018914746571133276,0.7088924718828387,Not significant
765.442_17.7097,-0.6108310378530248,0.27473991884090193,Not significant
823.484_17.6007,-1.7032798208722937,0.318724135105883,Not significant
746.46087_17.7925,0.46978800779760965,0.12094657824794433,Not significant
746.3188_17.854,0.25166893330712004,0.5993211046201888,Not significant
651.24533_17.8682,0.390403310154474,0.7939392526935487,Not significant
635.25009_17.912,1.29715013929747,0.499371496574829,Not significant
805.47368_17.9145,-0.04566084253349868,0.9491062428994622,Not significant
951.56548_18.0557,-0.018914746571133276,0.7088924718828387,Not significant
1069.50244_18.0367,-0.018914746571133276,0.7088924718828387,Not significant
1014.56965_18.0521,-0.8250943831500922,0.27037855199899724,Not significant
997.57247_18.0396,-0.12049599721363514,0.843766105722316,Not significant
1013.56733_18.051,-1.1900818772566923,0.05189351160631454,Not significant
1085.49741_18.0549,-2.075490422948111,0.2567219178561286,Not significant
967.56206_18.0591,-1.9423847904909164,0.1352192305737231,Not significant
805.47362_18.3339,-0.28222827127910743,0.4872885933735208,Not significant
998.5759_18.0398,-0.24242651014286395,0.712606595339538,Not significant
1015.57288_18.0612,-7.144898348598473,0.10871857591313584,Not significant
1070.50567_18.0765,-0.018914746571133276,0.7088924718828387,Not significant
777.47832_18.1346,-0.9526833658566984,0.09713221936418455,Not significant
867.50973_18.1271,-7.362881669405995,0.31267801137941653,Not significant
761.48232_18.1594,-0.7319231551851284,0.29508963482726597,Not significant
807.48894_18.1558,-0.2742650132904596,0.6305303979614174,Not significant
527.28522_18.163,-3.5780255341322498,0.048333984003340595,Down-regulated
759.4675_18.2238,-0.05849095269672865,0.8554297784997427,Not significant
840.47372_18.1685,-1.3381053185944456,0.04101524569469129,Down-regulated
823.48402_18.1689,-1.4050198683627035,0.022486969224649832,Down-regulated
797.46017_18.1787,-0.8743665754640446,0.14155526349878106,Not significant
825.48842_18.1825,-0.8613287510762015,0.09849994582510703,Not significant
499.09307_18.2535,-0.018914746571133276,0.7088924718828387,Not significant
995.55685_18.2209,-0.6421294075298017,0.7655726200100956,Not significant
851.51504_18.2643,-0.9011559941487833,0.5172699872204012,Not significant
429.15791_18.2533,-0.13454358054763127,0.598682114068321,Not significant
607.25539_18.2545,0.8406448127536351,0.6811594236586427,Not significant
427.16276_18.2529,-0.12243971839361985,0.5342276698627388,Not significant
379.15759_18.2528,0.05144642788815499,0.7862227374987633,Not significant
785.47949_18.2674,0.2699139499776619,0.16155744565704433,Not significant
784.47587_18.2673,0.3532391307684158,0.07016502683980066,Not significant
1027.58283_18.3219,-2.662004515784386,0.2056975403729911,Not significant
136.89407_18.2591,-0.7497831431872304,0.24886585443672277,Not significant
877.40327_18.3317,-0.5926982395612069,0.6239512889638806,Not significant
795.44457_18.3361,-1.6008301980610542,0.09612985202289745,Not significant
759.46753_18.335,-0.49659064505680367,0.23413289278490954,Not significant
813.45503_18.1698,-1.5723203910127872,0.044403962174663095,Down-regulated
895.41395_18.1689,-0.9648905813114765,0.09107222267732351,Not significant
777.47829_18.2713,-0.4960792670453657,0.029547470873655064,Not significant
824.48578_18.3025,-0.9547843175003261,0.18138865936955886,Not significant
808.49238_18.2541,-0.044857391760725944,0.8533943237190482,Not significant
879.41924_18.1655,-0.1403453887164538,0.7741200833733043,Not significant
807.48895_18.286,-0.3774522186987967,0.5309000128546701,Not significant
665.26074_18.3873,1.8359032530390975,0.6921952137342868,Not significant
1239.51727_18.411,-0.4559054191611651,0.28289687081000925,Not significant
619.25513_18.4104,-0.26865961570577523,0.32465831865770356,Not significant
1357.45265_18.4183,-0.03248761277432523,0.9894219717963936,Not significant
909.42977_18.4444,-1.2136489474515522,0.11425070608543633,Not significant
854.48917_18.4446,-1.350891841829225,0.04962603867147909,Down-regulated
837.50048_18.4449,-1.0550546402264236,0.09692883855623025,Not significant
791.49387_18.4456,-1.181162881313803,0.0707926718354204,Not significant
849.49925_18.5035,-0.6340588149326075,0.7449176066491379,Not significant
401.14714_18.4943,-0.03829055990035852,0.8573483051138242,Not significant
759.46744_18.4545,0.09023909711610319,0.8006769503430603,Not significant
136.89406_18.3971,-1.2955462813295995,0.03313730614262342,Down-regulated
321.20992_18.5518,3.780253061182939,0.0977575645042607,Not significant
651.24504_18.5687,0.9670188988264311,0.7088924718828387,Not significant
587.22904_18.6088,0.5107353024251001,0.06971664627808187,Not significant
827.47082_18.4455,-1.789252733592989,0.03535135134322279,Down-regulated
791.49377_18.596,-0.04629240074510837,0.8694654578533472,Not significant
445.23527_18.6495,-0.36415107700068505,0.170672552168631,Not significant
545.16019_18.7239,1.9918593561204219,0.2787716294232011,Not significant
619.25514_18.659,-0.30932029261334393,0.26404896532356303,Not significant
162.8421_18.7125,-1.0992531287187697,0.016013261231930025,Down-regulated
143.86812_18.7103,-0.9615609112707775,0.016013261231930025,Not significant
825.49942_18.8042,-3.795473176816434,0.09135933919302637,Not significant
665.26072_18.8151,0.8893610787013854,0.399107214945804,Not significant
1093.64477_18.8154,5.705196629239612,0.534974011909757,Not significant
162.84209_18.9396,-1.3273713327064656,0.09077571633926002,Not significant
591.26035_18.6452,-0.04831407324596142,0.7165053009635779,Not significant
760.47591_18.9601,0.2662691377149218,0.16134226833016757,Not significant
841.48576_19.0174,-2.201099478100495,0.029761316681288015,Down-regulated
805.50972_19.0137,-3.384272973877389,0.047636566390475324,Down-regulated
868.50475_19.021,-1.9969385777746607,0.0200286295674664,Down-regulated
923.4452_19.0175,-2.2073030651681944,0.09374583537931883,Not significant
851.51482_19.0189,-0.9903113632978218,0.04907661449399762,Not significant
635.25007_19.036,-0.1296118504819943,0.7088924718828387,Not significant
853.51914_19.0318,-3.2851960656127934,0.09107222267732351,Not significant
852.51604_19.0294,-0.8259864643252988,0.08041694070101306,Not significant
446.23868_18.8925,-0.5192534335595019,0.5341714489716457,Not significant
837.5263_19.0592,-3.7789905889581905,0.16609660701030324,Not significant
825.49147_19.0587,-1.293795135276306,0.1470118726019382,Not significant
907.4502_19.0523,-2.0151109905285116,0.48607668571921975,Not significant
478.35287_19.0598,1.7014943967733605,0.618685620615275,Not significant
835.5202_19.0611,-0.3242310077377495,0.39199717810211065,Not significant
545.16018_18.919,1.445539244346904,0.5038036898857515,Not significant
445.23524_19.0733,-0.30020131162885805,0.276554830362287,Not significant
613.39732_19.1001,-0.302908638702824,0.32039616698409906,Not significant
376.12826_19.1005,-0.1742437892518846,0.15564800178029703,Not significant
605.40486_19.1132,5.9989886835839386,0.3400404747336882,Not significant
578.25126_19.1707,-0.1220925143126844,0.9352575576388217,Not significant
637.2658_19.1737,0.006735314441932451,0.9915577108128334,Not significant
787.49846_19.1836,-0.719649433294218,0.393367398979327,Not significant
833.50434_19.2033,-0.2804152319511817,0.7088924718828387,Not significant
143.8681_19.2103,-2.0965962680933004,0.018987434181250106,Down-regulated
162.84208_19.2575,-1.5686616206103723,0.09135933919302637,Not significant
651.24509_19.2396,-0.2835414353769602,0.7922002582064173,Not significant
429.17836_19.2625,0.16142446631554183,0.6919053655958745,Not significant
224.82639_19.5344,-0.014410162058119767,0.9706481706548787,Not significant
621.27053_19.3497,0.33347281030106773,0.7604771810773014,Not significant
865.53042_19.2903,-1.7407729069641542,0.09077571633926002,Not significant
819.5231_19.2927,-0.9771619267681724,0.21859464324256014,Not significant
794.49616_19.321,-0.22535308489610004,0.10615557458998891,Not significant
1053.4708_19.3754,1.0706684561189623,0.009405870165853219,Up-regulated
1007.4658_19.3761,0.4507483062524969,0.009326894238512058,Not significant
1025.47636_19.3761,0.23709593309451724,0.037470299088974056,Not significant
956.55512_19.3769,0.16377988110450886,0.1755577786433216,Not significant
945.51728_19.3768,-0.2693446760977311,0.08377409970262024,Not significant
953.54606_19.3769,0.13253913866408318,0.1620679194849354,Not significant
907.54104_19.3769,0.2017875059107602,0.09077571633926002,Not significant
943.51729_19.3776,-0.2748181177166761,0.08663673811269518,Not significant
970.53611_19.3776,0.06303217676789173,0.6333711427839526,Not significant
1009.46693_19.3736,0.08062344872731836,0.5743916306366457,Not significant
812.5235_19.4029,-0.04436892104215022,0.8200071399308018,Not significant
811.51999_19.4019,0.1251489269896999,0.29450307115425395,Not significant
753.43393_19.4604,-0.13339026665883374,0.6852427441030222,Not significant
763.46263_19.458,0.15951236546800196,0.33145316027529087,Not significant
780.45281_19.4583,0.16373325394780913,0.5142909206771827,Not significant
975.58744_19.4685,-0.018914746571133276,0.7088924718828387,Not significant
929.35755_19.5173,-0.5140283364267565,0.25661153875315473,Not significant
551.2654_19.5978,-0.6710194329992542,0.7509056867490475,Not significant
279.76639_19.6481,-0.18768606980252245,0.5185861647769371,Not significant
145.86518_19.6326,-1.0993189238856615,0.011984284279094475,Down-regulated
168.83169_19.6242,-3.511657746190993,0.016013261231930025,Down-regulated
709.47151_19.7435,1.467132213981191,0.5930661134758257,Not significant
637.26401_19.6306,0.19680902503198214,0.4984766294897655,Not significant
635.24996_19.6244,-0.49443808744076523,0.05065764603223428,Not significant
241.79281_19.6306,-0.5865767656946913,0.31231049253298054,Not significant
173.82835_19.6491,-0.4097748795772952,0.03126648383179472,Not significant
636.25511_19.6261,-0.3228393559112807,0.144752005837981,Not significant
605.27587_19.6303,-0.2665408010253435,0.12760035708484113,Not significant
1211.55853_19.6296,-0.07343364555041311,0.5636124980858712,Not significant
277.76932_19.6455,-0.13783229669825003,0.6848226770829026,Not significant
194.85513_19.6569,-0.20744046893862375,0.19634236750288545,Not significant
604.2681_19.6323,0.25076075476172444,0.33395155196738047,Not significant
256.82138_19.6348,-1.4234296393082522,0.0036421670601724473,Down-regulated
196.85264_19.6325,-0.15059510725250327,0.318603394929431,Not significant
555.28327_19.6514,-0.17788793787225346,0.8042004133375118,Not significant
143.86808_19.6485,-1.4389534342040964,0.003150778806063461,Down-regulated
967.56166_19.7457,0.3543248168479482,0.10806061809201857,Not significant
789.47843_19.7609,0.3206115506269515,0.12094657824794433,Not significant
297.78109_19.8055,-0.018914746571133276,0.7088924718828387,Not significant
619.42035_19.8188,0.22622234892076662,0.03455679462338712,Not significant
609.39174_19.8277,-0.33867124647893143,0.10332470323320939,Not significant
777.47797_19.8257,0.3182949420259646,0.09135933919302637,Not significant
767.4496_19.8296,-0.19387847972678232,0.6298718007690822,Not significant
794.46854_19.8268,0.09314155402513466,0.7601385768880224,Not significant
607.28251_19.6385,-0.15503236157696715,0.29367245454710406,Not significant
162.83862_19.703,-1.0707378470917877,0.0016105310766733902,Down-regulated
605.27588_19.776,-1.2173865809975395,0.1215160272688222,Not significant
606.27927_19.7024,0.6974148284594065,0.27691157565404667,Not significant
162.84204_19.6256,-1.8192575229217776,0.0013902586099254382,Down-regulated
189.861_19.6688,-1.2604405989720724,0.007835327555658895,Down-regulated
162.84204_19.7538,-1.1467625936657917,0.030080258987891226,Down-regulated
224.82639_19.6634,-0.06056216195965524,0.8493164937637309,Not significant
651.2813_19.947,0.8923710112594765,0.473669691564706,Not significant
219.83223_19.8671,7.578493094047944,0.23462608035681787,Not significant
608.19132_19.9396,-1.0190390270162255,0.0534479404797809,Not significant
189.86099_19.8234,-0.8967419105998509,0.029169125930304612,Not significant
143.86808_19.7848,-0.4123244149978841,0.3198873208909434,Not significant
251.79868_19.983,7.263747797735346,0.22578641803326216,Not significant
956.5651_19.9847,0.07119298714085658,0.5498014139886137,Not significant
1027.49193_19.9817,0.19830960183817015,0.09717406360699646,Not significant
1028.49516_19.9825,0.11985832027726596,0.562082793226046,Not significant
955.56167_19.9844,0.03627061145281084,0.7202973389021514,Not significant
973.55447_19.9861,-0.2954817265963418,0.44541417840045106,Not significant
945.53281_19.9875,-0.3769158236444435,0.05743415892442663,Not significant
947.53271_19.9882,-0.44000203801372173,0.04409380982799225,Not significant
1221.73091_19.9881,-0.16407431338488165,0.40194815280225643,Not significant
974.55787_19.9861,-0.012594013311507161,0.9292473954441124,Not significant
583.41453_20.001,0.20931691126921648,0.41755492669427896,Not significant
257.78762_19.9911,2.2259558830488,0.33217420097194017,Not significant
234.79008_20.0233,0.04427637912504259,0.8972263844748523,Not significant
232.79246_20.0174,-0.041328675882427036,0.8799195002726241,Not significant
755.44922_20.0482,-0.0639312047035524,0.7601385768880224,Not significant
782.46828_20.114,2.319113265824941,0.37314161517988037,Not significant
765.4781_20.0464,-0.0068359781336523005,0.9582363973141292,Not significant
1247.74618_20.1278,-0.18300043171172917,0.6031125518565053,Not significant
1053.50729_20.0934,0.17780893058193148,0.5221909669796165,Not significant
973.54926_20.1027,-0.3700863034598235,0.37777149038870617,Not significant
1001.57598_20.125,-0.017882819199674545,0.8738759428724759,Not significant
1081.50187_20.1195,0.76782339067034,0.17849641274941652,Not significant
998.56714_20.1259,0.049064934205213996,0.534974011909757,Not significant
981.57716_20.1275,0.030413299156312114,0.6703309920046376,Not significant
935.57202_20.1319,0.009642564370041776,0.9449398920506767,Not significant
971.54827_20.1371,-0.2898212009761487,0.008638865983834544,Not significant
936.57553_20.1299,-0.03605929384727862,0.9092048684731983,Not significant
794.50275_20.196,-0.1052988843382875,0.678848318867949,Not significant
1035.49692_20.1793,2.8066510927030914,0.06303363352470603,Not significant
745.48827_20.1911,-0.08005898014644564,0.5616959442915752,Not significant
808.48377_20.1936,-0.029643917617273068,0.7167397169488143,Not significant
791.49368_20.1971,-0.014130526197030186,0.8294191685714635,Not significant
845.41305_20.2049,0.5242905397263898,0.021378389419458566,Not significant
783.46352_20.2215,-0.37544554260256313,0.0032435766370806974,Not significant
906.32908_20.2229,-1.1661949725030438,0.07234236301313182,Not significant
782.46836_20.219,-0.671181151177498,0.027016083779421562,Not significant
1054.5105_20.1205,0.4666676310502314,0.1485165053717808,Not significant
781.46503_20.2256,-0.34968051290741964,0.0037721271642310317,Not significant
908.32697_20.2329,-1.7631021328760448,0.006175876035863179,Down-regulated
1058.66677_20.248,-0.11012036171982131,0.8271398630302851,Not significant
1036.49953_20.2008,7.100474005671261,0.26404896532356303,Not significant
1057.66342_20.2513,-0.17774430087139897,0.08722536127564998,Not significant
1000.57346_20.1803,0.2729194492291,0.5800829085791043,Not significant
972.55177_19.9868,-0.3376269434239667,0.1664147435116042,Not significant
1247.7463_20.233,-0.26294419200421,0.35457606602447844,Not significant
974.55033_20.1329,-0.61313023069049,0.21759897160420924,Not significant
945.33809_20.2684,-0.018914746571133276,0.7088924718828387,Not significant
863.42354_20.2634,0.9302624716973674,0.02714778767662867,Not significant
784.4658_20.2272,-0.28900222316776963,0.49095226454068164,Not significant
607.4205_20.2954,0.4459607217210405,0.02805163211650218,Not significant
665.41603_20.327,-1.5722869978059588,0.06506935374455969,Not significant
196.8526_20.3958,-0.6324327669156,0.027019756171152726,Not significant
194.85508_20.3923,-0.623840948946263,0.0475575820170907,Not significant
495.1501_20.3953,3.3796825393600436,0.355980432623284,Not significant
1042.7212_20.3965,-0.6039205087354667,0.07707227235532578,Not significant
395.22494_20.3969,0.15637574051017228,0.7616651494094124,Not significant
465.17408_20.3952,-0.03797385034033381,0.8578221254027648,Not significant
776.55171_20.4027,-0.05400248899646156,0.5488937908931151,Not significant
446.10175_20.4003,-0.5573152668184145,0.11119120276545924,Not significant
444.10487_20.4005,-0.49489440383763433,0.09962650773434474,Not significant
795.54767_20.4225,-0.20976098205776636,0.22907092471421278,Not significant
384.19103_20.399,-0.19120104150876135,0.5696262719474122,Not significant
830.47074_20.4714,8.0661315284677,0.14622937881427198,Not significant
999.57042_20.141,0.1252539385408123,0.6278132350717709,Not significant
793.54158_20.4937,-0.04528864347009597,0.6387811250005361,Not significant
777.55506_20.4584,-0.18162864800403164,0.33145316027529087,Not significant
876.47662_20.5193,0.9367021710452029,0.03742109232588777,Not significant
730.54578_20.3966,-0.030918643854815624,0.934380465372889,Not significant
1024.73192_20.532,1.0133370755660758,0.1428243727121064,Not significant
848.48164_20.4101,0.5558523881176934,0.026977756971596063,Not significant
766.52283_20.3972,-0.3809109294819059,0.009558719859834225,Not significant
768.52108_20.3979,-0.6368076752446452,0.027016083779421562,Not significant
767.4938_20.6212,0.17843090078359178,0.3114449702832769,Not significant
784.4843_20.708,-0.0874359544099427,0.8206934777645749,Not significant
958.58075_20.6382,-0.16264126222639505,0.34978077227334664,Not significant
947.54861_20.6417,-0.4098399708239417,0.06909830676249482,Not significant
957.57723_20.632,0.13356900296021137,0.6972979065623689,Not significant
974.5676_20.6766,0.17426981267923408,0.5889741057554151,Not significant
987.48688_20.8266,-2.609286062712862,0.5616649757827704,Not significant
947.35378_20.7192,-0.018914746571133276,0.7088924718828387,Not significant
783.48075_20.7202,-0.11293622997711572,0.474670220157856,Not significant
785.47935_20.7216,-0.1086165268485164,0.5185861647769371,Not significant
1037.51202_20.7412,-0.018914746571133276,0.7088924718828387,Not significant
812.5057_20.7216,0.08325730590547693,0.433434841604175,Not significant
847.42879_20.7223,1.2816517091478912,8.467663051001924e-4,Up-regulated
810.49958_20.723,-0.0013750823079622537,0.9894219717963936,Not significant
793.50937_20.7244,0.12077900041431042,0.21378111810105876,Not significant
813.50877_20.7237,0.1639977752625234,0.31534120288517237,Not significant
1016.50955_20.8797,-1.542867359666738,0.5196874705157345,Not significant
811.49981_20.7281,-0.06454343429219049,0.6126705443677951,Not significant
984.59621_20.7492,-0.22340212388644157,0.4446777140938017,Not significant
1073.69429_20.7357,0.11043687510868762,0.5636930905465941,Not significant
983.5927_20.755,0.08053249428897631,0.646235797052895,Not significant
975.56875_20.7344,-0.21873821110954983,0.5106924660350239,Not significant
976.56709_20.7601,-0.11440641422214495,0.7655775630051078,Not significant
1263.77711_20.7727,-0.2040145709955249,0.5616959442915752,Not significant
973.56398_20.7603,-0.4262936982883823,0.20403358097169524,Not significant
1083.51767_20.7668,5.08147981032928,0.534974011909757,Not significant
621.43595_20.7784,0.07089282737050731,0.534974011909757,Not significant
836.5148_20.8253,-0.041879566060626296,0.706701597260557,Not significant
819.52509_20.8286,-0.055227502518224496,0.48853059037003477,Not significant
873.44444_20.8305,0.6043084059503947,0.022486969224649832,Not significant
809.49624_20.8512,-0.32252492377589753,0.0320783986622263,Not significant
812.49762_20.8533,-0.5529897154237878,0.30909580172761164,Not significant
1099.70986_20.8865,-0.21399308944912976,0.2322947947913494,Not significant
973.36927_20.89,-0.018914746571133276,0.7088924718828387,Not significant
1000.58279_20.7631,0.09137638460989629,0.5259702533679314,Not significant
1100.71306_20.8826,-0.10504603226229903,0.775260176471541,Not significant
1001.58582_20.8778,-0.038013722815734736,0.8423599453529039,Not significant
1168.86176_21.1059,-0.9023477660476525,0.20290736056326072,Not significant
878.64753_21.1145,-0.37464885912633583,0.4469707395321054,Not significant
431.31568_21.2729,0.5701563171320506,0.5666207171939361,Not significant
989.48725_21.3611,-0.9437622821904171,0.7088924718828387,Not significant
750.52794_21.4652,-0.6707630797504858,0.0019084748626775128,Not significant
947.54954_21.3334,-3.32349397905609,0.09529804788392132,Not significant
974.5678_20.9595,-0.3416141934790118,0.49284893885047715,Not significant
957.57706_21.3459,-1.5109029686718924,0.032515453523281605,Down-regulated
1075.71015_21.3342,0.16031340188603665,0.4867606605159555,Not significant
949.36949_21.3459,-0.018914746571133276,0.7088924718828387,Not significant
814.5207_21.3542,-0.08719536657975954,0.7088924718828387,Not significant
785.49637_21.3479,-0.0862381206992131,0.699504630040295,Not significant
787.49523_21.3481,-0.07669080557255342,0.7088924718828387,Not significant
1076.71359_21.3337,0.16113109383457447,0.5474257206574016,Not significant
812.51528_21.3578,0.19100808011822504,0.11757598723062186,Not significant
795.5251_21.3601,0.18732287074405743,0.04962603867147909,Not significant
849.44468_21.3576,1.9397853285702777,0.03772287378709051,Up-regulated
769.50958_21.3097,0.2925586137910519,0.12804656859184338,Not significant
1101.72544_21.4138,-0.2186508058155324,0.4526745616702238,Not significant
811.51207_21.4161,-0.4250390081250429,0.007222189311847582,Not significant
838.53056_21.4174,-0.041799147470040356,0.7088924718828387,Not significant
821.54072_21.4183,-0.01013770159258793,0.8712870307752059,Not significant
875.46018_21.4233,1.3862949979124015,0.3462942258393196,Not significant
778.55038_21.4627,-0.516419757538323,0.08462262776719232,Not significant
714.55081_21.4592,-0.410149372371604,0.003427166049018811,Not significant
760.55685_21.4648,-0.2591992215423171,0.003427166049018811,Not significant
777.54694_21.4678,-0.6220258514459579,0.015220457872467157,Not significant
752.52613_21.4726,-1.1710258165734044,0.001170156498317013,Down-regulated
959.59312_21.5231,0.03900548460435949,0.7088924718828387,Not significant
960.59654_21.5239,0.29001869270565656,0.4446777140938017,Not significant
986.61207_21.5613,-0.19626596292577272,0.6770377988618015,Not significant
985.60848_21.5571,-0.2491074775110976,0.019192082900411713,Not significant
951.56431_21.665,-0.21011445283241306,0.14622937881427198,Not significant
847.55619_21.5541,-0.22757344700811835,0.22706403532276834,Not significant
631.48918_21.5736,0.8523427354683798,0.011636402942824763,Not significant
614.49906_21.5765,0.7397510540441089,0.021378282170091214,Not significant
1059.51704_21.6069,6.569897237572901,0.11683403048213267,Not significant
952.56612_21.6929,-0.1916053437199592,0.8267628323743857,Not significant
977.58645_21.6016,0.4255669928418894,0.4250705763595515,Not significant
950.56792_21.6691,-0.39726829002530006,0.5210841839745396,Not significant
1239.77792_21.7685,-0.23216125617017197,0.4707612474360689,Not significant
976.58321_21.5889,0.04907341942455334,0.7088924718828387,Not significant
949.56443_21.6582,-0.19153847350721082,0.16454547994612265,Not significant
415.32101_22.0707,0.1557273715756311,0.7862227374987633,Not significant
1077.72561_22.1085,0.5748909390397093,0.015218839096625022,Not significant
787.51215_22.1069,0.13528018927331617,0.4065576707535234,Not significant
799.54732_22.1377,0.8435818679870182,0.0022679602035653337,Not significant
789.51074_22.1124,0.14087906567665395,0.4139069465759932,Not significant
797.5409_22.1368,0.42706066449281005,4.847018386595736e-5,Not significant
841.54953_22.2597,0.4456120518162249,0.09177000458369713,Not significant
825.5631_22.2548,-0.02925612743076361,0.8800451429815243,Not significant
814.53112_22.168,0.4141514030623749,2.4167866564686857e-5,Not significant
959.59318_21.8626,0.1444119668701967,0.7784782259324171,Not significant
816.53469_22.2202,1.0071625793801124,0.024138267784422126,Up-regulated
851.46029_22.1783,10.256496654085339,0.0061011831498456025,Up-regulated
815.53313_22.1957,0.5531844404038262,0.1560434269181905,Not significant
798.54433_22.1428,0.7540745008020646,0.026359016947893894,Not significant
823.55657_22.2594,0.11795827387779112,0.029508437086956968,Not significant
840.54637_22.2633,0.2622181664427341,0.0034908768123289714,Not significant
813.52772_22.2635,-0.1565095309075877,0.3924462236636525,Not significant
849.57195_22.3216,0.008397920338106466,0.9713102961988271,Not significant
960.59671_22.0374,0.4206092674639925,0.5514896920727086,Not significant
951.57982_22.3924,-0.27342315291639696,0.347520923272764,Not significant
976.58328_22.2056,0.1464481288405499,0.7784782259324171,Not significant
952.58399_22.3949,-0.6401395126352271,0.48209589868104313,Not significant
950.568_22.0628,-0.3330264591840834,0.5176274097590603,Not significant
962.61205_22.4133,-0.5895672800151112,0.19021016826645995,Not significant
961.60827_22.4019,0.06160550623656587,0.6788522941381161,Not significant
963.61599_22.4501,0.348202236571286,0.46081349514274567,Not significant
949.56448_22.1861,0.13091903382260975,0.8305639264886512,Not significant
977.58726_22.2913,0.7376836637631325,0.1882668545576879,Not significant
978.59848_22.4779,0.2413911719162259,0.3636566904523554,Not significant
953.57946_22.4177,-0.34924237516680673,0.399107214945804,Not significant
979.60195_22.5311,1.0970656050191836,0.34862299257424234,Not significant
976.58329_22.3693,0.2789181284447312,0.7088924718828387,Not significant
987.62427_22.7689,-0.04341327025052682,0.939588346188648,Not significant
951.58021_22.5027,0.008875416827817421,0.9888904708794013,Not significant
871.56391_23.0838,0.3384641585630556,0.7088924718828387,Not significant
951.58002_22.97,-0.36101168435495395,0.5616959442915752,Not significant
979.60156_22.7624,-0.0045175256994553934,0.9922450565834373,Not significant
978.59859_22.8881,0.6952865625312604,0.23608459470732732,Not significant
961.60835_22.961,0.818374780533353,0.2822136415907059,Not significant
791.52662_23.1811,0.10560059916197882,0.6811594236586427,Not significant
799.55661_23.1854,0.5031917407325905,9.50293980723743e-5,Not significant
853.47579_23.1872,2.6025582787070687,1.3442379682784266e-4,Up-regulated
816.54671_23.1857,0.6503738789996935,1.5651162341562543e-4,Not significant
789.52789_23.187,0.10674909431258786,0.6463822304176388,Not significant
825.57222_23.2267,0.5735783254236984,7.827619668711369e-5,Not significant
815.54341_23.4144,0.11565709388367841,0.7088924718828387,Not significant
842.56234_23.3733,0.656050237110172,0.02714778767662867,Not significant
951.57994_23.1156,0.35796753128162334,0.5934823180027696,Not significant
962.61213_23.0193,-0.6041184048763868,0.40750551677547026,Not significant
978.59852_23.1288,-0.7214523526237921,0.20347189173313454,Not significant
931.55734_23.4273,0.442695079693169,0.7510012055793623,Not significant
842.56234_23.4858,0.8153555168070854,0.007222189311847582,Not significant
825.5724_23.5057,0.40558355712100347,0.008559854987837078,Not significant
980.61403_23.673,1.6652011568359661,0.009813640594703528,Up-regulated
851.58771_23.5073,0.30948333427707564,0.02351359455990165,Not significant
963.62376_23.6366,0.27448448756999216,0.005940404182354518,Not significant
443.35231_23.591,0.21295835889307888,0.754456627920891,Not significant
953.59567_23.6629,-0.0774106514816406,0.9068109900544112,Not significant
964.62775_23.6261,-0.6856741863436497,0.44029600209416925,Not significant
1023.67612_23.9124,-0.3421242589279591,0.906446757760368,Not significant
883.53665_24.0298,-2.241439771307265,0.14155526349878106,Not significant
963.62391_23.9091,0.8801618501469413,0.09107222267732351,Not significant
980.61427_23.9341,0.4778448924701083,0.3918099820353248,Not significant
813.4818_24.457,-1.3021329487715343,0.2094818223830434,Not significant
813.48196_24.7128,-1.2237142378487837,0.10967113960748191,Not significant
801.57233_24.6082,1.0155023972091053,2.4167866564686857e-5,Up-regulated
793.5423_24.6097,0.6100721725860812,0.009326894238512058,Not significant
791.54368_24.6104,0.6037693414645513,0.00764143339982922,Not significant
818.56242_24.6124,1.1732951712994708,1.3708368256370425e-5,Up-regulated
878.63094_24.768,-0.9217856900404947,0.09077571633926002,Not significant
877.63303_24.7639,-0.4339790661021166,0.11588500584787957,Not significant
904.65491_24.7526,0.6130241173244868,0.5735300109695478,Not significant
887.66476_24.8507,1.667401636171491,0.002002690933274771,Up-regulated
903.65146_24.8242,0.26021083938618006,0.0814832295084549,Not significant
886.66137_24.8444,-0.21068093432356408,0.7088924718828387,Not significant
876.63256_24.8337,-0.32246728744874315,0.06492840859164375,Not significant
954.64807_25.3397,0.46305297446738813,0.05952883593219508,Not significant
886.66134_25.3493,0.49563334713729984,0.41645086497824535,Not significant
840.6548_25.3458,1.9351577634555237,0.1338120109525025,Not significant
860.64541_25.3477,0.693725664748322,0.1860352618907979,Not significant
903.65147_25.1355,0.20053566884320617,0.7088924718828387,Not significant
877.63446_25.358,0.1971159249486983,0.6984802858207521,Not significant
