Feature,Comp1_Loading,Comp2_Loading
195.90544_1.3419,-0.0021736400924665324,0.04061572352884299
211.90016_1.3382,0.013500022867368847,-0.004701000526071387
304.88546_1.347,-5.002819656152843e-4,0.024761150893061
225.92606_1.3475,-0.02885291818783948,0.038193756643624656
207.87804_1.3475,0.016968699671912245,-0.003114051292788699
257.89328_1.3332,0.006732590553929852,0.0350181476210354
304.05775_1.3413,0.008016838917258108,-0.03298527604248352
336.87841_1.3481,-0.007381784347268382,0.0049134200504340935
213.91616_1.3535,-0.005658486384543216,-0.0019494869576078962
636.92464_1.3551,0.03223769669967662,0.02181190557233737
149.91266_1.3613,0.007335558900432971,0.01657039902347379
605.99493_1.3628,0.011171722127531373,-4.69251497470306e-4
260.90595_1.3709,0.007959556725964802,0.005774941272792319
249.89148_1.3809,0.01123523711625881,0.025392482327678996
244.89616_1.3892,0.02052779388598684,-0.009314589059063148
246.89466_1.3835,0.018261460594297264,-0.016323873617843408
245.90199_1.3861,0.016527670228942064,0.0046015182473197035
332.09794_1.41,0.023217926797042016,-0.01804048528815726
275.87163_1.3955,0.002782335990564855,0.017720244658163384
295.83053_1.3948,0.01355871683806438,0.01810914855383446
534.9569_1.3263,-0.003834495526785941,0.020512506007918034
420.81347_1.3967,4.575317771928624e-4,0.03096304745049107
245.89411_1.3924,0.017595133662270585,-5.234401555522591e-4
304.05643_1.359,0.01073222243561781,-0.006068521156516922
197.9058_1.3855,0.018861056930371926,0.013208430619644487
211.9461_1.4042,0.004001520287440029,-0.008178650067211954
247.89177_1.4013,0.016826867869303302,0.022742461392502217
210.94934_1.4109,0.013434273761137726,-0.004296238232799603
209.94851_1.4092,0.006894125511696212,-0.007611429539455764
273.88272_1.413,0.012031417615852335,0.019771164477222197
504.02775_1.4081,0.024834691314024986,0.016360493267735577
403.82323_1.4181,0.013487462381910266,0.011449557737222863
191.01934_1.2145,0.0211246384529259,-0.0038915411151298086
201.9056_1.4289,-0.037141313722709464,0.009673582604115246
259.02179_1.3454,-0.014466011678769508,0.004762649881624044
341.83548_1.4351,-0.027143512983069995,0.03525600780490438
224.05608_1.0676,0.03608234953219781,-0.010781854335338225
386.83325_1.4402,0.017834043163255292,0.016981686131279906
244.90278_1.4338,0.005832726540099426,-0.005213804494858553
278.86414_1.3816,-0.017081228014508794,0.011972134430281266
133.01394_1.4558,5.919184648083548e-4,-0.06028402297895384
230.87437_1.4574,-0.010836514437205453,-0.0097125786481885
274.87206_1.4587,-0.011436210935871058,-0.0037438824449836498
278.87089_1.4274,-0.016232161442767068,0.00804453770119267
232.87132_1.46,-0.012350105831648037,-0.009885358634752858
276.86707_1.3767,-0.014551564767828748,0.004084797157912456
277.86724_1.4613,-0.010397139188013065,-0.009221660154163714
175.96823_1.4638,0.02852613842326391,-0.013131558956068703
135.02963_1.1348,0.031022080085141755,-0.003419541392837035
332.91991_1.4747,0.00761977934231068,0.004804764548689374
451.0592_1.5199,0.04089549811309882,-0.006018760701956294
535.03353_1.4883,0.040715272654656104,0.004601725551920477
247.85252_1.4029,-0.016810243266720135,-0.01360193541102596
269.92403_1.4869,0.01081768978732944,0.003846093831050058
393.79452_1.4889,-0.022297808764313035,0.004084736992443929
253.84233_1.4908,-0.015072492635761816,-0.013864707276166524
305.90076_1.4921,0.003804912254478619,-0.005782852962389545
115.00346_1.342,0.0048192618257312855,0.05143066216450401
205.85248_1.41,-0.01615988868136626,-0.010717809238695735
315.92947_1.4974,0.012102846002006501,0.0036086556899198818
203.85542_1.4765,-0.017822787163941187,-0.011949902650825003
249.8482_1.4958,-0.016722239742211868,-0.01226907630664801
251.84526_1.4958,-0.01897581662126078,-0.015249485123500474
308.87304_1.4999,-0.01716523554789298,0.044061050723585564
330.04621_1.5021,0.03189580100207639,0.007191531261172455
216.87598_1.4744,-0.03496344190228963,0.0013572024205332042
452.05113_1.5205,0.04119706462669016,-0.004601963106642463
450.05596_1.5212,0.041070714867466857,-0.004796625191774772
452.03519_1.5322,0.023529477203275837,0.03451742715914699
548.97271_1.5355,0.040175654286608506,-0.006782507315432935
549.97955_1.525,0.04157964414573929,-0.0034980785768720366
518.04346_1.5374,0.03822077291831603,-0.007016765619048956
186.07675_1.5493,0.019201502541230108,-0.028109058485994223
284.04059_1.5366,0.02446278091627164,-0.01576244210326531
289.93614_1.5284,-0.0023752642609438787,0.02653926851589743
345.11855_1.5827,0.03024725135313096,-0.033381180698698235
185.00864_1.6029,0.026477207979022255,-0.01814213496533677
214.07176_1.6253,0.02373548608979139,-0.01560998573563388
288.07181_1.4376,0.023636673272339814,-0.017832523130234878
359.09786_1.6333,0.04117727470531472,-0.007588992010135069
235.10844_1.6315,-0.017950814667089948,0.04858846716936556
323.13419_1.7163,0.03641854313297449,-0.021685372513103207
391.12166_1.7218,0.027195984266879466,-0.03503819563767645
422.05109_1.7179,0.037650022177696155,-0.015613122263518414
129.01906_1.7254,-0.012294239404860553,0.012145141933854185
173.00874_1.7263,-0.022728886361608892,0.014401911503944351
371.09775_1.7349,-0.009587988985314495,-0.05831641434978549
315.0718_1.7691,0.030515654510099667,-0.03679169786848657
486.04592_1.7735,0.024182067218538227,-0.015707465584140663
387.12911_1.7829,0.0262675785831171,-0.017343342204005147
281.12366_1.7933,0.01789515909509409,-0.053745866995946266
380.0406_1.7952,0.024873231994931366,-0.045481406477917805
325.107_1.839,0.02362760870808774,0.016834267289669014
369.13961_1.8865,0.03428119760714345,-0.011821564201293705
229.0348_1.8968,0.024545610004482844,-0.01577758758174284
161.08158_1.915,0.003597053545512253,0.017469042003397946
191.01936_1.6297,-0.0014522404828485797,0.016653614773799404
327.10809_1.9478,0.03109922860485215,-0.018735221862484275
158.08188_1.9957,0.036001759907421695,-0.016553021822352392
465.07487_2.0318,0.03214495847367473,-0.006894451118346267
289.93623_1.7856,0.004635122771441535,0.008400583298189745
137.02412_2.0203,0.00929091819601972,-0.05023974570323409
562.98834_2.008,0.024432142620166183,-0.015756715640301143
299.07671_2.0256,0.009172449023983857,-0.05105089788500593
464.0716_2.032,0.03217592585061422,-0.005368271150715151
466.06622_2.0359,0.03410932599239534,0.001391073477751482
215.08215_2.1292,0.03755487232050265,-0.014726105961705939
138.05573_2.1875,0.02833132595594254,-0.031389591772437504
345.11869_2.2116,0.024387134120315512,-0.015748200969765622
417.13977_2.1882,0.025379268243891286,-0.016269735467554582
133.01397_1.9864,-0.002392810220523007,-0.023965473143635983
293.12379_2.2878,0.023982412609241024,-0.026216662150282902
229.10766_2.3398,0.02072040092265495,0.005737787334705003
318.08249_2.3703,0.023735347663216163,-0.015609977747027853
252.08728_2.461,0.02420167062035385,-0.015711529639712164
314.08775_2.4763,0.018358843724490443,-0.02594121786725924
226.0717_2.5017,0.023735989010730922,-0.015610014747599528
357.11863_2.5017,0.02373560888310234,-0.015609992820886558
175.06074_2.5222,-0.005257030985956235,0.034160913978470195
330.8146_2.747,0.01918598333497647,-0.02995581634155169
248.89948_2.754,-0.018288196568715328,-0.04297456277171221
247.83848_2.7406,0.001642247738935835,-0.045625801200506994
152.89472_2.7561,-0.009804442844175355,-0.040203507913636125
216.90907_2.7482,-0.0014206422761766306,-0.04974841895447125
185.89232_2.7543,-0.007092631539478041,-0.03702210564746986
186.92916_2.7532,-0.013227543821177037,-0.053786354006712486
183.87665_2.7463,2.4365825562841398e-5,-0.045813088554579766
291.86466_2.7515,-0.0038613354874666365,-0.04679823016495782
247.84799_2.7511,0.014295832317683603,-0.04106580532070693
267.80693_2.7577,0.019871459610912346,-0.03198583653165713
196.88468_2.7527,-0.014186724559358392,-0.04307081607584856
226.91775_2.7565,-0.022257398898662604,-0.03534440701079679
213.88733_2.74,0.003062094633741283,-0.04177676460020549
309.86951_2.757,-0.007652536634478522,-0.046632453538048776
164.94715_2.7589,-0.01147190737768587,-0.04441014673670378
180.9122_2.7626,-0.030132946904273334,-0.029954592487473126
358.80939_2.7651,0.007785279419590975,-0.037982310120134886
169.88218_2.7598,0.00880254885123592,-0.03593260941288905
239.88698_2.7458,6.277184203674015e-5,-0.03965939828391377
241.88228_2.7272,-2.0667565678679056e-4,-0.03888621111197068
414.02487_2.8444,0.023735561300362487,-0.015609990075461062
315.10821_2.8591,0.03387381037590445,-0.01837739701298248
429.9833_2.8755,0.03678945687180076,-0.031312647486743825
353.04852_2.8788,0.0293211090178457,-0.04461526641522565
285.0611_2.8766,0.03466462337840822,-0.03634573003823083
330.04623_2.8918,-0.03533884132855374,-0.016688334399712006
286.06441_2.8791,0.03338280578592157,-0.038594677792399085
241.0115_3.0097,-0.01832345102499536,0.0020373959765569837
373.14985_3.026,-7.480723808085016e-4,0.027772993444661796
606.07356_3.0169,0.02067679229555378,-0.03225627214801146
323.02809_3.1134,0.0027022957399503154,0.006663915249875885
468.15032_3.1077,0.032967833524922406,-0.011140792132979544
565.04686_3.1152,-0.02029567252029697,-0.01278666629095153
514.15576_3.1057,0.02891278037143735,-0.014243351909391615
385.11355_3.1271,0.02663149425140887,-0.040176066683511875
431.11878_3.1213,0.020805744978429134,-0.043061735515541454
329.08735_3.1537,0.04041984844360979,-0.007969032137606198
226.50369_3.4292,0.020923167104349535,0.02745047243431077
431.19152_3.4667,0.024446805115556712,-0.02575035702495685
577.00413_3.4967,0.0376244448970871,0.0028801119123251333
546.07495_3.503,0.034480549088508713,0.0056573188134181225
478.08725_3.5008,0.03287565520125208,3.118932292764897e-4
480.08181_3.5023,0.03301256893307523,8.531300364642178e-5
479.09049_3.5036,0.028957924293870785,-0.003870327822704855
374.05798_3.531,0.03477474157448096,0.026559381605072853
205.04977_3.6113,0.030757585130107346,-0.010977976671996742
223.06078_3.5992,0.023735987481002103,-0.015610014659381836
421.09038_3.5992,0.023735589169546607,-0.015609991683475053
515.07123_3.6087,0.024031184275713918,-0.015388817541488835
580.01779_3.5992,0.023735895319389636,-0.015610009344216387
598.02307_3.6027,0.02399206225990456,-0.01566739203124991
646.96343_3.5992,0.023735753869081232,-0.015610001185270252
769.2188_3.5992,0.023736035229119174,-0.015610017412881138
448.109_3.6143,0.030176814693573455,-0.015775426810777305
483.09049_3.6279,0.030074797623672597,-0.01470462904229553
433.20708_3.6148,0.02373548158015012,-0.01560998547540399
533.04369_3.6148,0.0237359826207954,-0.015610014379098192
530.03553_3.6181,0.03023060555544277,-0.010913601663555912
453.10083_3.62,0.028258380710498535,-0.012302465424397505
387.1188_3.6193,0.029596900702355967,-0.012532551056721578
385.11349_3.6223,0.02878685335807625,-0.01172297814358058
387.16558_3.7713,0.034434177661364446,-0.0016159668122480565
285.0611_3.927,-0.0016573436516936805,-0.058346220278485406
178.01754_3.9468,0.016159849250495746,0.03301717322602561
325.1499_4.0158,-0.008406339422394117,-0.04590353111648997
431.19148_4.0669,0.02539960886776682,-0.028284580072817138
403.12379_4.0834,0.025702416692724227,-0.016730779694604125
583.20247_4.0807,0.028503055032533392,-0.014776362549926368
151.03974_4.2722,-0.007771267809579227,0.03301868010642646
389.10849_4.3423,0.042431720095175346,-0.0013930574877432855
238.06928_4.4888,0.03483025597908756,-0.01616692762271728
316.01309_4.4822,0.037140231239954025,-0.012970923637324753
322.09271_4.4768,0.01927802399837558,-0.042284868831995906
172.09757_4.4801,0.035402905086560195,-0.019931287546015114
433.20723_4.4836,0.02339617878333209,-0.01778672941463086
130.08703_4.4863,0.03523803536034193,-0.019182533756758224
315.0043_4.4868,0.038582885049698104,-0.010965592303429717
755.20294_4.5467,0.023736236718406984,-0.015610029030388967
371.13414_4.9835,-0.0018131517613964884,0.04263001111179884
470.0509_5.2747,0.0015280599841406889,0.027688143007050855
387.16559_5.1788,-0.0025489998032057273,0.031324034141152424
225.11286_5.284,0.03745873335308555,9.55032858953561e-4
433.20721_5.6552,0.025550888679420562,-0.017434157360414124
551.17624_5.4963,0.025387667872031058,-0.008855587518306368
315.13468_5.382,0.023735704215630364,-0.015609998320884551
552.17966_5.5086,0.02681743754219235,-0.009899398731983712
457.13458_5.3947,0.023735563174585462,-0.015609990183602927
372.13755_5.5298,-0.006100892030470159,0.043043294801888794
470.05085_5.5549,-0.005955346391483801,0.03908479328689118
420.04575_5.4234,-3.2146404977415613e-4,-0.02937956802247252
518.96218_5.4231,0.0018517424096440365,-0.025893235316038467
422.0406_5.4279,1.7121487560980834e-4,-0.029673677167798285
519.96852_5.4367,0.00108608143919593,-0.020794274310119844
488.03301_5.43,5.420688320356223e-4,-0.02726227399003657
323.13422_5.4789,-0.02547941950605328,0.0155984594340563
371.13414_5.5716,-8.566632982966536e-4,0.045004545785679285
239.09203_5.5869,0.02956572713122055,-0.013612504013053294
353.18123_5.4778,0.025651652251788972,-0.029894032588221285
385.11357_5.6389,0.023735991658654726,-0.015610014900301847
329.12373_5.6473,0.035419263223048586,-0.018799613082127152
167.0346_5.6725,0.023735591392517328,-0.015609991811735016
551.17621_5.7596,0.02207991827166575,-0.01406338593338354
387.16559_5.8731,4.979034574686373e-4,0.026574270413343183
765.66437_5.8924,0.023734882548572492,-0.01560995089511138
802.20395_5.905,0.02567427401789647,-0.026288620626607986
837.1844_5.9036,0.02799017850213665,-0.025118466200777078
857.14405_5.9018,0.029665051676394476,-0.023291867759676486
906.11228_5.8924,0.02373491635914595,-0.015609952847583224
838.12502_5.9019,0.026587185412502167,-0.02188218155738423
739.20839_5.9038,0.024627773477510672,-0.02427255526912561
807.19567_5.9016,0.024171255852632478,-0.025334202824549238
301.11891_5.9141,0.026048252530341136,-0.01714420301549492
459.18661_6.0219,0.01672630791531875,7.720868273092077e-4
165.01889_6.0462,0.018268488870387987,0.017402591757774862
385.18624_6.0606,0.024903293565008557,-0.015752253108230467
530.1084_6.335,0.02775528406578818,-0.02991632661981049
431.19152_6.0711,0.026614805051773317,-0.0253524902828096
593.15044_6.0935,0.02383388539871029,-0.016951436952256347
681.23916_6.1439,0.028661118213344692,-0.024440762155986884
369.17604_6.1547,-0.004195962788903237,-0.034986052356028634
281.06615_6.2479,0.03493491471174354,0.0019207459656726087
352.10331_6.2717,0.03204956255126334,-0.021987712568431895
653.61937_6.2934,0.02373584421494584,-0.015610006396645225
676.62232_6.315,0.02391593414054442,-0.01565070715196394
433.19655_6.3371,0.0226908834868068,-0.029269336142160162
1255.33341_6.3309,0.023925849390409978,-0.015652879108709536
329.12373_6.3102,0.020522739548944145,0.03407211133207143
627.16317_6.3258,0.027155785138546072,-0.015499121522580938
448.18156_6.3417,0.028244551050806282,-0.019644000948901466
431.19147_6.3353,0.024228996394685596,-0.0313084871652837
285.01807_6.365,0.027703340694906153,-0.012564243259250067
695.10582_6.3497,0.023735638969991344,-0.015609994556753439
985.21259_6.3649,0.032486994047682426,0.0023415996614344157
1007.19475_6.3725,0.034622573982671524,0.017993129496905094
641.00191_6.3756,0.0323619320289487,0.027401811058808574
577.08033_6.3743,0.034673947155209266,0.01155410990846831
642.99106_6.375,0.035960269916043855,0.025649200691604604
589.02467_6.3734,0.03126694680869401,0.028354826384960622
612.06245_6.3702,0.03431885523905993,0.0155659643502967
563.02462_6.3714,0.034971698524995584,0.028031359006109115
636.16847_6.365,0.02373604271517727,-0.015610017844566096
727.2448_6.1416,0.027136106788521203,-0.02927520844938654
707.94764_6.3771,0.03305633444070447,0.029772555319389656
632.02011_6.3745,0.03360665577189605,0.02183070986785795
491.75015_6.3634,0.0177448496967446,0.011721041976146146
628.07814_6.376,0.025573684014840888,0.030446693162323936
594.02819_6.3748,0.03788122506137968,0.02006823621825328
592.0249_6.377,0.036437345688754855,0.026856294866575373
593.01433_6.3779,0.036043240646563245,0.018632414376890873
562.0848_6.3764,0.031158775484744605,0.027561965500374017
494.0976_6.3754,0.03392164727694888,0.021472845449431666
560.09032_6.3754,0.03220779117463989,0.027862923323924028
591.0197_6.3761,0.03608040567691092,0.026059279079143297
659.00733_6.3765,0.03431154854327414,0.031942429250270306
496.09494_6.3788,0.033944510242930936,0.02005701772978076
289.08258_6.3964,0.00676894059796413,-0.054157661110032944
173.08143_6.3921,-0.009971712804951958,-0.028831490751157193
609.14538_6.4088,0.022059635822743194,-0.02215064550820785
613.21293_6.4348,0.030318492679475527,-0.023482044224162637
401.10824_6.4268,0.02526367623656151,-0.015637634184617468
477.06358_6.4709,0.0071589670449402135,0.025828932532649902
388.07366_6.4808,0.03288544902860345,0.002737388993271619
390.06871_6.4729,0.025499324913786647,-0.015610899403471499
385.11367_6.561,0.026331707970220455,-0.019358079705369922
439.96749_6.5716,-0.021163005992640718,-0.007196089556038109
323.04026_6.5709,-0.028177271379676662,-0.01790175432887417
391.02768_6.5696,-0.03306525875562954,-0.011113081945568041
207.02943_6.5716,-0.027949825667999386,-0.015731424384227394
467.96253_6.5738,-0.025593247017158673,-1.8579600609872193e-4
163.03971_6.5729,-0.029333322324743297,-0.014422700561144955
225.04005_6.5729,-0.02869245833083384,-0.012347264740347749
149.02399_6.5736,-0.024231925016237634,-0.012821110201915203
341.05078_6.5736,-0.028006191126722757,-0.01573066544295681
134.03705_6.5742,-0.027401623350494286,-0.02138378823042521
451.05641_6.596,0.036448486479020485,-0.013078924267066392
133.01395_6.5756,-0.031194878797529316,-0.026168018824836502
209.04503_6.5768,-0.03541248388148698,-0.004542955853111725
422.96554_6.5768,-0.00398895905864429,-0.014805724235702589
325.05596_6.5794,-0.03324154706902654,-0.012005801300414379
409.03837_6.5738,-0.033554915729018656,-0.004839867545604973
299.9846_6.5825,0.023736023968985637,-0.0156100167635558
815.15711_6.5928,0.027836573298527494,-0.014481753898062387
543.97385_6.6072,0.041056616993913365,-0.006150640021199871
919.09497_6.5953,0.03323056693258637,-0.012379677511056274
446.7541_6.5961,0.030987077948100697,-0.010441443841341203
447.3591_6.6124,0.031035295455971407,-0.006771700621996026
527.01038_6.5912,0.02997947491639242,-0.013269734155294996
895.11383_6.6005,0.03256528364566864,-0.012864099791911868
948.02453_6.5889,0.03032323019531317,-0.013002858076330316
473.50804_6.5976,0.035679876219038925,-0.011405337709662879
547.96451_6.6048,0.038828257079943425,-0.006832452634037342
595.95208_6.6091,0.040594326903136545,-0.009526274497678277
940.17106_6.5988,0.03283211720823642,-0.01332673012125828
586.97085_6.6044,0.04163833554816448,-0.008632564892680076
517.97474_6.6043,0.04138716074309104,-0.00926312092245413
917.09558_6.6031,0.034322700484022584,-0.012244426321545016
567.01188_6.6057,0.04163459511510015,-0.009615633333311726
662.89764_6.607,0.041832269340900584,-0.006634497658455754
517.03467_6.6063,0.03988167489000899,-0.010541134969601407
532.0301_6.6038,0.041848189990304166,-0.008225701360937159
548.9779_6.6044,0.04020480336952432,-0.008322881818088015
583.02819_6.6083,0.03990032631424518,-0.010842854033004347
469.03454_6.6084,0.04012202058157217,-0.008841386741220172
613.95701_6.6031,0.04130453324811087,-0.006384206349607567
499.96463_6.605,0.04036663292983337,-0.008028356386511056
449.04716_6.6037,0.037535263221814455,-0.0107491410014463
461.03294_6.6346,0.030124740333907447,-0.014022174320243072
479.04294_6.6101,0.034639996652922694,-0.012826539052966846
515.04027_6.6043,0.03968534962569363,-0.010022453753625106
447.05316_6.6044,0.03757706406289336,-0.01086843938098314
465.04148_6.6109,0.036299962179510946,-0.013616544655377474
546.97617_6.605,0.039300639038246356,-0.009345745240013255
446.74111_6.6152,0.01985985597336489,-0.00560204712025321
545.96976_6.6057,0.03995738859859779,-0.008554335188360776
463.04801_6.6089,0.038128558384666,-0.011238286242407974
445.03755_6.6103,0.038108920385724394,-0.011148946931269657
561.96368_6.6054,0.036714322264895155,-0.012477464483387274
825.24505_6.6322,0.027169031419545252,-0.01666634501259488
383.0978_6.6456,0.01705095597551013,-0.028752052999345017
329.15022_6.6925,0.023735154493637053,-0.015609966596889964
230.01243_6.7,-0.00465204091722493,-0.01660197408597464
755.20303_6.715,0.01796116298666508,-0.02782959883408644
341.12361_6.7168,0.03463230650226939,-0.03246246825371721
385.14992_6.7193,-0.0024938237925340606,0.04341895291021879
169.04037_6.7226,0.040813239442059925,-0.009032501388940307
484.06666_6.7171,0.0012879745808714847,0.04099814820615296
521.202_7.0856,0.030033634534636616,-0.020262780512551298
648.16905_6.7515,0.02729749264580182,-0.0148605180252441
443.10818_6.7472,0.024969963657550567,-0.015594796550509922
887.22409_6.7417,0.023735828875279776,-0.015610005511856491
397.14974_6.7387,0.008250633129083184,-0.05516688879393824
670.16401_6.7513,0.028752037738545275,-0.014895899458316375
905.23448_6.7641,0.02496371071320364,-0.015845453274913174
679.16876_6.7752,0.02373602111517023,-0.01561001659898662
581.18677_6.7862,0.03322560336994134,-0.004804944046011817
359.13442_6.792,0.023735405305102417,-0.01560998107371251
415.16045_6.7874,-0.009650440451685033,0.02829285294250083
507.07399_6.8211,0.031137285404942372,0.018616656580031594
523.06897_6.822,0.03527159413114224,0.0024038272828894847
691.12737_6.8719,0.01919384194095859,-0.034762727297487785
711.08627_6.8719,0.020090285036559106,-0.02730341387949154
439.08755_6.8534,-0.019018706265739694,-0.01151572307783933
692.06734_6.8715,0.0203710071880677,-0.03213803948347518
593.15042_6.8722,0.01820902323905397,-0.030752557590371505
661.13799_6.8722,0.016496937047279652,-0.03164926736159289
656.1461_6.8722,0.021923262447880818,-0.02686387431399014
1287.35946_6.8871,0.02373505937951932,-0.015609961105722466
401.18103_6.9476,-0.002343198360111265,0.01368442040714977
643.17668_6.9294,0.02645388867143748,-0.014738989438983108
167.03459_6.9618,0.019681801021278797,-0.006591346568890668
211.02444_6.9578,0.031448390801000724,-0.03485211338970369
151.03974_6.9617,0.0275309821660953,-0.005652720202803299
195.02948_6.9636,0.03089033961130006,-0.008331732488021094
427.19657_7.0284,-0.02359281811316939,0.013408932464438722
367.19678_7.0402,0.02048601904132956,-0.0440709242086929
565.19181_7.0471,0.031337148542606885,-0.014167407304829049
223.06083_7.0669,0.028693503753058344,-4.340170865291902e-4
392.10324_7.0699,0.02191758342453307,-0.03199934818376564
369.08222_7.0751,0.023474475993968645,-0.01853224621074181
463.14525_7.0874,0.01804850204855613,-0.004036877178517484
797.32429_7.1163,0.020137123376653476,-0.04513222834954073
546.13691_7.1213,0.024495621367515107,-0.01563737109192381
361.15002_7.1164,0.02359761743292799,-0.02007521544158932
508.09779_7.1319,-0.0038277585927324223,0.022366010712258702
462.04038_7.1473,0.03877941785141401,0.009583431643222477
245.09264_7.1545,0.03169626306113351,-0.03428974367567457
1093.28118_7.147,0.02373613315323783,-0.015610023059374478
255.11352_7.1567,0.030957601009424657,-0.014355412522434167
377.08073_7.1562,0.00934883114507957,-0.04312035966974892
551.21249_7.2535,0.024437085322560125,-0.015413295940830601
739.20848_7.2219,0.024405163962198106,-0.03004452708004978
279.12324_7.2776,0.02373480808031681,-0.015609946594474412
434.06117_7.2864,-8.870476617198372e-4,-0.029726724306585087
436.056_7.2877,-1.522762689620142e-4,-0.026112741206391833
395.19165_7.3091,-0.023180123708506136,0.010379989056738733
424.05236_7.3267,0.038901218822540884,-0.0031414508308903206
722.07786_7.3233,0.026936782757044798,-0.02400231520653405
676.07194_7.3233,0.02759666743883865,-0.02432772460940648
675.13231_7.324,0.026553802095989284,-0.025228065974182916
695.09106_7.324,0.026074329682296535,-0.022312037404862237
623.16087_7.324,0.024275669794830056,-0.025874963453231967
645.14286_7.324,0.024053473669021157,-0.02626459915551748
577.15549_7.324,0.02490850436555426,-0.025164187758733175
640.15107_7.324,0.025566853613971194,-0.024366963060588952
422.05795_7.3281,0.03828990027777389,-0.004801060103678074
414.14821_7.453,-0.01045489165788286,0.043656901744923426
367.13919_7.5498,0.010661196898653635,0.009263348852958268
415.19683_7.518,0.024997829140023874,-0.02476703034574353
309.15507_7.4325,0.004933695007790461,-0.045077612169215096
644.16636_7.4294,0.031193218898982054,-0.018760972280788654
464.1135_7.4305,0.023735892529182175,-0.015610009183289352
472.11093_7.4305,0.023735582423992502,-0.015609991294270901
473.1183_7.4305,0.023735417296752655,-0.015609981765756198
486.10838_7.4305,0.02373559876385787,-0.015609992237040791
991.23387_7.4305,0.02373533272384175,-0.015609976884793025
533.16563_7.4465,0.00950272058843708,0.022210063460897187
621.18171_7.447,-0.0011732676856919158,-0.01322853314107195
413.14479_7.4563,-0.010482934111837865,0.0462299606133793
345.10871_7.4683,-0.013073980706410618,-0.011378541479910506
305.0696_7.5013,0.0402415720875387,-0.0023318918965828514
429.1759_7.2134,0.015099307955036034,-0.01620043570711756
257.1292_7.505,0.02755911634697477,-0.015045859169122976
301.11897_7.5016,0.025360074137531535,-0.01579535605394084
333.14518_7.5019,0.02741401657038449,-0.014983472945406308
506.1185_7.5084,0.030101190413915884,-0.0025507525997333753
588.09559_7.5444,0.030209055626483777,0.027803755294225935
477.55733_7.5687,0.01894138714300715,-0.042085962136947506
477.02748_7.5615,-0.021575126811698552,-0.030444293131415195
875.16232_7.566,0.02449560693740859,-0.03792610312165499
953.11893_7.5639,0.020950822201011347,-0.04484101381810124
509.05325_7.5639,-0.011570860422134597,-0.03800233765654117
484.05334_7.566,0.01898298791709102,-0.046736931315869035
475.04802_7.566,0.019650582012215555,-0.0418615535523491
479.05746_7.5667,0.03606940061809967,-0.01897076136425879
873.16229_7.5667,0.02297409735239759,-0.04286613651141647
493.05855_7.568,0.021444528258189825,-0.04069694803488621
575.98034_7.568,0.038374752400950306,-0.012811372781285307
495.05244_7.5674,0.028643207826508338,-0.02975225956526696
476.05568_7.5687,0.022678915905092644,-0.042438434125406696
477.0636_7.5687,0.03659005358568983,-0.018752748195445406
545.05117_7.5687,0.03601027204569344,-0.021342128253469993
387.0411_7.5694,0.019058952544667253,-0.0411062374350833
519.18631_7.5832,0.03729454682582527,-0.00677808458731947
389.12336_7.6709,0.022440953151841327,-0.013329307207879908
181.01389_7.6137,0.01451067945503201,-0.04481765816213567
535.06906_7.6374,0.02517841573375652,-0.014764224054552319
567.09538_7.6461,0.03429361072193423,-0.014243354205374164
551.10045_7.646,0.03299475971969356,-0.013764085824601027
398.10875_7.6967,0.031106498722186984,-0.017617255949576992
579.20744_7.6895,0.03501913977695867,-0.02745111321039982
463.04807_7.5077,0.0266441003922067,-0.006386761371727636
589.13651_7.7243,0.026913696198674012,-0.015020596091400338
424.04868_7.7261,0.017299743520709017,-0.03301070535824653
225.065_7.7255,0.01699022540294326,-0.028663111967082246
455.99891_7.7255,0.02598720453521058,-0.011605011050661522
135.04485_7.7261,0.005916742198067196,-0.0435775962918782
341.07636_7.7261,0.013180128434722882,-0.03594189325778686
323.04024_7.7261,0.005951131659193411,-0.03859360614471165
701.13239_7.7261,0.008777293894890018,-0.045181539006542246
115.00337_7.7267,0.009056826422301448,-0.02586593669432809
164.04745_7.7267,0.016765252339824174,-0.03953775917306066
223.0607_7.7267,0.015594390058309794,-0.035937882957193114
239.05556_7.7267,-0.009376439324253081,-0.03902075237529753
355.06636_7.7267,-0.007783730394524791,-0.042060010130556186
422.96536_7.7267,0.01447841152844221,-0.04596383034198294
438.9964_7.7267,0.023628261086204177,-0.04008961555233082
440.99754_7.7267,0.023638301137553837,-0.03455636592414141
439.96827_7.7267,0.014670682981630353,-0.03268690354568
732.06183_7.7267,0.024606459010779725,-0.03644726790638289
163.03967_7.7274,-9.831081844260824e-4,-0.04349884618681656
207.02938_7.7274,0.0036489377257749966,-0.03829195154129444
149.02397_7.7274,0.011520450206789226,-0.03460684042943568
339.07145_7.7274,0.01317415937199414,-0.03725238960403824
133.01393_7.7274,-0.01739104456788571,-0.018140671550230265
407.05878_7.7274,0.00110705171557471,-0.030993787799651663
483.99363_7.7274,0.02454106519554835,-0.014428820115224585
679.15038_7.7274,0.013574443840884473,-0.04401052062558383
134.03702_7.728,0.0021476804046917613,-0.043577945888974005
208.03719_7.728,0.013819389007399535,-0.0373872041027061
437.00197_7.728,0.025513932705262702,-0.035775747857163386
225.03994_7.7287,-0.0021880935968577927,-0.03549011885353435
