id,log2FC,padj,pval,Expression
1209,0.4325905705533983,0.043457446507480624,0.00831733560265336,Not significant
1217,1.1093101278165662,3.0210036415242807e-4,4.217806131272992e-6,Up-regulated
1218,0.9006902948168259,3.311516977903494e-4,5.637831202163338e-6,Not significant
1222,1.225227954859807,0.001910446002389204,7.223908676864355e-5,Up-regulated
1223,1.1771357735648866,3.103705964758734e-4,4.513824846944057e-6,Up-regulated
1227,0.9271143556942806,2.0006451812765213e-4,2.2113006657506636e-6,Not significant
1233,1.8059016818455982,0.0015314299557409826,5.143399106592654e-5,Up-regulated
1239,-0.11999795671102309,0.33062300497935304,0.16598467323861646,Not significant
1247,0.1369228901991642,0.8266351888961728,0.6506325832324152,Not significant
1253,1.5979410814049655,0.0011947205740074603,3.753048923583645e-5,Up-regulated
