id,log2FC,padj,pval,Expression
625,0.1591386852855591,0.3477884790051763,0.23266826693190967,Not significant
633,0.06384516149688815,0.4571918960598219,0.3750090595953164,Not significant
701,0.32649347159292513,0.3509640872460781,0.23601773406426194,Not significant
713,0.0247096494750922,0.9184836989587062,0.8810818031314174,Not significant
722,0.2984598675152793,0.4536036822440999,0.36995483566389065,Not significant
725,0.1517521974266248,0.7710505958276825,0.7154308902531434,Not significant
739,0.1993634170815663,0.43516970641728286,0.34988403187489325,Not significant
743,-0.010391475219705269,0.9078240231130666,0.8685840592646996,Not significant
747,-0.20126505691760144,0.4313833628026279,0.3214671831007367,Not significant
748,0.18577554291139584,0.536741273860223,0.4624280550244272,Not significant
753,0.15576418516680227,0.786427212103419,0.7301558060017782,Not significant
766,0.032961255897651774,0.9222915089752729,0.8852710819134383,Not significant
771,0.3224005547601196,0.8218941559220415,0.7693005799177224,Not significant
775,0.4102620204290879,0.026165229496512135,0.00830798360290114,Not significant
776,0.08614222351391972,0.9321175226681621,0.9017518558447664,Not significant
777,0.02848936877945435,0.704099956067545,0.6438889650600237,Not significant
778,0.0749109918988673,0.7184168844290707,0.66074292861103,Not significant
781,-0.060562570011537385,0.7186938521838016,0.661415749944604,Not significant
782,-0.3214344563966351,0.12866095402099867,0.06150695158870836,Not significant
798,-0.006784893468718146,0.9933686982123143,0.9835448076540773,Not significant
806,0.16769700697038503,0.6943696371608814,0.6341828565111016,Not significant
808,0.6280962647089391,0.08470370445232026,0.03670986609481012,Not significant
809,-0.21958596201323943,0.39465609530353907,0.2819300087450529,Not significant
811,0.7999211202449865,0.2170714963462499,0.11996388686965526,Not significant
822,0.33003720521128,0.4078478818904743,0.2958617270025721,Not significant
823,-0.27460029349557386,0.34141327562524293,0.2266157926052369,Not significant
828,0.12695923681391064,0.6702563106240155,0.6079016160430081,Not significant
835,0.3016147292510427,0.15790080933210576,0.07936375757006363,Not significant
836,-0.111311802054523,0.5211747865815926,0.4444690151998921,Not significant
837,-0.10264682333256368,0.559860744891545,0.48625485289300574,Not significant
844,0.8885537676752783,0.2562575501246135,0.15103935491425452,Not significant
846,0.3140246578886286,0.29210392258471163,0.1813320641698855,Not significant
851,0.12788450234363208,0.488917368813353,0.4092798683667336,Not significant
855,-0.06461929855937831,0.5811847524098107,0.5098467752379259,Not significant
858,4.371877743758908,0.09741503607661535,0.04386226755282157,Not significant
862,-0.22232835423423755,0.14631106469579397,0.07175115040055514,Not significant
875,0.12690776854327107,0.7053641608106483,0.6462760635699658,Not significant
884,0.09284945465458676,0.6361006373648287,0.5680130764136195,Not significant
886,0.08110542333776018,0.4579138719485968,0.3758676400927691,Not significant
887,-0.09181030735401867,0.3251583265562905,0.21128670783209802,Not significant
888,-0.012533861554943345,0.9334805051063934,0.9036134732385332,Not significant
895,0.04846462036861348,0.5803187636193804,0.5087494920153613,Not significant
901,0.028493010567084965,0.8821501535173155,0.8318588707688007,Not significant
903,0.09653297082713566,0.3435562135840007,0.22923733390392598,Not significant
909,-0.11448776034867796,0.4083435181909152,0.2964588194893904,Not significant
916,-0.011541348711760427,0.941573781511789,0.9141865278319814,Not significant
917,0.26647954110720146,0.368657677306267,0.252680195551218,Not significant
919,0.3889286985592993,0.06068731948715958,0.024465568589064336,Not significant
983,-0.0395411483129009,0.9090039181391965,0.8709304555993348,Not significant
988,0.681601167783479,0.07827035775550409,0.032828928412867046,Not significant
993,1.5238449336823894,0.09747808352527398,0.043947361682424274,Not significant
996,1.8817339295823639,0.4138797499563705,0.30368959837291143,Not significant
1058,0.4681026023853964,0.13384063760823586,0.06438988208377608,Not significant
1063,-0.016712580770178936,0.9665662378175713,0.9519468531850775,Not significant
1066,0.16229321489613321,0.17458397369515824,0.09028804689644891,Not significant
1068,3.9086526486825277,0.4143834518339103,0.3047591494842613,Not significant
1083,-0.28019415811128806,0.09691358599273062,0.04335459431553801,Not significant
1085,-0.2532490347456518,0.06836393546748402,0.02799779556085442,Not significant
1087,3.5275284633295603,0.4189601956250646,0.3095284749527819,Not significant
1089,0.06544719240340954,0.6702563106240155,0.6079744229871032,Not significant
1096,0.857648702065557,0.43516970641728286,0.3349725324860943,Not significant
1097,-0.46636235730964826,0.23007773221115274,0.13012280434909038,Not significant
1108,-0.11197337027355547,0.39465609530353907,0.2817634500677394,Not significant
1119,1.0501007881412123,0.38257797280840306,0.2677378134313606,Not significant
1120,0.2644569787399079,0.5037360087935936,0.4243221295713342,Not significant
1122,1.8242113125328554,0.36839160546249927,0.25202357651186685,Not significant
1126,0.4644329070861977,0.5574441426163373,0.483507397696893,Not significant
1131,0.14273433007469763,0.6113466317382096,0.5423523056432632,Not significant
1132,-0.05446175218837324,0.9303177192796916,0.8978458966172242,Not significant
1140,0.23642532162949095,0.8153695721765495,0.7606670858897362,Not significant
1147,0.11825707044140044,0.820134263310439,0.7671762044230286,Not significant
1150,0.08387680093407342,0.8854348458870722,0.8375317390415238,Not significant
1151,0.08678786471334556,0.8858536598500549,0.8384432254659916,Not significant
1152,0.7031027560938526,0.46193468710785696,0.3799741987030307,Not significant
1162,-0.6155660904812925,0.08950242219092487,0.03925818867478612,Not significant
1164,0.2531166670075741,0.4740775156440191,0.3932719821456494,Not significant
1173,0.5165735083481705,0.525919852902729,0.4509632711917525,Not significant
1174,-0.0771218014330132,0.7520606163032743,0.6956232576627144,Not significant
1179,7.128197014495594,0.43516970641728286,0.3477371540616619,Not significant
1200,1.3621515950865704,0.4570323193984012,0.37408055462102996,Not significant
1205,0.5313437085147212,0.5859833642973385,0.5150790363311684,Not significant
1208,-1.7201801529114165,0.47611868959923115,0.3955191906618395,Not significant
1209,-0.17414614183937668,0.5988623880652931,0.5291867175515882,Not significant
1217,1.2806960423353697,0.44778297642268433,0.36390507158958113,Not significant
1218,1.0894015538804243,0.44266086278449707,0.35857220140979024,Not significant
1222,0.6995635443763537,0.6292720526382386,0.5615493477295277,Not significant
1223,1.3137414784939772,0.4529545233798074,0.3691066225610078,Not significant
1227,1.2021433083615263,0.44266086278449707,0.3583061436122929,Not significant
1233,1.851069873772346,0.4529545233798074,0.3691618890372951,Not significant
1239,-0.4302932965574179,0.03514370037780618,0.012021230844764417,Not significant
1247,1.3892958176845869,0.05254203779167518,0.020448297430268,Not significant
1253,3.480148854256092,0.43516970641728286,0.33084385087615054,Not significant
1254,0.1901413704273246,0.20472422497375206,0.1104451549805662,Not significant
1255,0.8817051754524952,0.4840132330299181,0.40432984446245634,Not significant
1266,0.27623175621135027,0.47465492715727536,0.39402709776232225,Not significant
1273,5.064900663883256,0.4295513427897811,0.3188525383361028,Not significant
1289,1.096256946073223,0.3560260804375107,0.24149296671910264,Not significant
1312,-0.31536554158566055,0.06045671545649376,0.0243374328655577,Not significant
1336,1.0503984618036613,7.158888133755744e-5,3.489590061057423e-6,Up-regulated
1340,0.7769746788767451,0.048277302551448374,0.01819877373667164,Not significant
1354,-0.07568085349146209,0.5358644404621978,0.46136089114837275,Not significant
1355,0.5713814352560178,0.27517615910012616,0.16760293110984997,Not significant
1356,0.4245609032691831,0.2381328497854325,0.13686751343106882,Not significant
1357,0.6775334337493276,0.3768656666656124,0.26264401900256173,Not significant
1359,-0.18800842597100825,0.7163218068563395,0.6579826253788017,Not significant
1360,0.3825295655526466,0.0017899081799165272,2.3428117538174442e-4,Not significant
1361,0.09317895029719962,0.43516970641728286,0.34081548153251706,Not significant
1362,0.4956112874436208,0.15496987153235012,0.07700327573925789,Not significant
1364,1.262880900809424,0.2869439208259853,0.1771073298408205,Not significant
1365,0.06582227638474389,0.5341225780615354,0.45955049037406104,Not significant
1368,0.6738709862683123,0.40836487103968155,0.2969494408374648,Not significant
1371,-0.09649779762036649,0.6902912306613492,0.6292595743510048,Not significant
1377,1.1813092978208375,3.486250536583403e-4,2.5756475750208965e-5,Up-regulated
1379,-0.03354690586373271,0.8158024498650157,0.7617003676750147,Not significant
1382,-0.07999670864869203,0.4556590490581394,0.3718962453918381,Not significant
1384,-0.9116384441414905,0.0011588541409738172,1.3280643733091447e-4,Not significant
1385,-0.7764190261011651,9.113692425370512e-4,9.649168245592979e-5,Not significant
1391,1.553371491711496,0.11713647187844363,0.05499167677941347,Not significant
1393,-0.38139546832076143,0.16893144785699396,0.08687341472110684,Not significant
1395,0.2812807087473121,0.05132540595226136,0.019646374122506093,Not significant
1400,0.23044763426897402,0.3832561343511894,0.2686583140739867,Not significant
1401,-0.45983524572145645,0.3418496205657502,0.22730315084738362,Not significant
1410,4.459243276792551,0.4291657356631084,0.31796516729779584,Not significant
1416,1.0761045346152744,0.224602312148589,0.12543235582469195,Not significant
1419,0.8269273746045885,0.0862638045622371,0.03758673043462222,Not significant
1422,2.3317590382237827,0.3620735080181348,0.24664809650333677,Not significant
1429,-0.020773774329297476,0.8414524811484632,0.7890758578309032,Not significant
1431,-0.049505378819753504,0.6462477028225049,0.5785777862965882,Not significant
1433,-0.19401284214698028,0.38692242757916484,0.2732541169756289,Not significant
1443,-0.37723799172499933,0.08136488075415282,0.03480586953273071,Not significant
1451,0.19682299558526425,0.2934034027439556,0.18245970769824815,Not significant
1454,-0.1363205775379958,0.6396114903627829,0.5715202147744238,Not significant
1455,1.236012195510144,2.6710557681368695e-5,8.85690394321126e-7,Up-regulated
1456,0.36881655031995525,0.5680448477929276,0.4943543294346827,Not significant
1458,-0.14403298684895582,0.5304182865770899,0.45574625321370665,Not significant
1459,-0.7120673832264092,7.404153173782401e-4,7.236170641043882e-5,Not significant
1460,0.6104979049675587,0.012739148007203317,0.003231104439290661,Not significant
1464,-0.2778310967709041,0.30086006247233577,0.18846865387344616,Not significant
1467,-0.3136253730738625,0.28838830903875184,0.1782626827050476,Not significant
1473,1.93029370712634,0.08024301681736079,0.03402976105867133,Not significant
1475,-0.09245034493867774,0.48099809840632674,0.40069184230241994,Not significant
1476,-0.01631499393246675,0.957143332174967,0.938768852848746,Not significant
1484,-0.18468785223127018,0.2562575501246135,0.15143207657195773,Not significant
1488,0.006223786210992989,0.9434886168180092,0.9181314221010394,Not significant
1498,-0.005597659782773654,0.9559015885883021,0.9369948672316982,Not significant
1502,-0.6212148950629605,0.2827121530102438,0.1736730852698182,Not significant
1506,-0.016315043527587798,0.8864963095543658,0.840518000481043,Not significant
1516,-0.10537422846707416,0.7053641608106483,0.645495053906656,Not significant
1525,-0.10036005477092491,0.7923237507623169,0.736552270923899,Not significant
1527,1.3531254024066994,0.23007773221115274,0.12994477399551432,Not significant
1553,3.7431814464380486,0.3313092551395456,0.2175963636140471,Not significant
1558,-0.0418748368648454,0.7479506013954763,0.6909514572519002,Not significant
1559,1.0652748229946962,0.05251375859131326,0.020295582416090984,Not significant
1562,1.6266831635765608,0.11604954095322106,0.054345480202061064,Not significant
1564,0.22005602958567283,0.592590992780389,0.5222660582095924,Not significant
1567,0.8161863019867012,0.2665864615183359,0.1594245971150956,Not significant
1568,2.5593356791021558,0.24953301952692142,0.14632302715714765,Not significant
1569,0.8418351425577385,0.08549442372540439,0.03710229208793,Not significant
1570,-0.12095579402356962,0.5062571856127587,0.42791837736785243,Not significant
1574,0.5448149491750478,0.43516970641728286,0.3503644078496737,Not significant
1575,0.5689406059406421,0.1974470277209113,0.10521319220032271,Not significant
1586,0.5163779306322805,0.09178787261184627,0.04042287967233832,Not significant
1588,2.9108381243848855,0.4252481400257674,0.3144213996351078,Not significant
1592,0.7723039297096567,0.3463323672172794,0.23129119113754318,Not significant
1600,0.46099358911657223,0.5627236659067405,0.48906873581423516,Not significant
1601,0.14428434640038731,0.081689918837365455,0.03502354286395482,Not significant
1605,0.920169445240918,0.35971124727134923,0.2446203886330467,Not significant
1617,-0.7624388176126978,0.14634770860254653,0.0718542559979926,Not significant
1620,0.059186430229249146,0.9078240231130666,0.8687437568475828,Not significant
1621,1.2910191405285862,0.43516970641728286,0.3370701026644337,Not significant
1624,-0.10531498274881416,0.6880587095039244,0.6256170814163082,Not significant
1626,0.677139954003618,0.4313833628026279,0.32105189287410185,Not significant
1627,0.5054092133590014,0.3931767286789067,0.27927212665325485,Not significant
1629,-0.17943988140888095,0.6243945504504611,0.5561070719835113,Not significant
1631,1.085891876821263,0.43516970641728286,0.3385682640383147,Not significant
1632,0.6780273673746282,0.45227921512740393,0.36808529491753234,Not significant
1633,2.446106413690933,0.43516970641728286,0.3489260420432518,Not significant
1635,3.044408590663412,0.43401052798803014,0.3251922978758481,Not significant
1640,0.8340298598564144,0.49871535078831203,0.41922261890000634,Not significant
1660,0.8653755280146278,0.4085635782165261,0.2974068896625972,Not significant
1662,0.11265515353176622,0.4761851589416143,0.39585142066757817,Not significant
1664,0.24098442852220256,0.07581099804128189,0.03163924768450127,Not significant
1670,0.21834016572958956,0.12246233173810334,0.05798972544201054,Not significant
1686,0.0430998216626507,0.8435668624559888,0.7920400907527434,Not significant
1688,-0.0639681814930915,0.6839013557873499,0.6214391609888543,Not significant
1689,0.22622596773110487,0.10882826035032449,0.05026738727059782,Not significant
1690,-0.0680210427862932,0.843474845579159,0.7914630168232597,Not significant
1696,-0.14614366848284596,0.6449290494616792,0.5770220349459352,Not significant
1697,0.1996336234439811,0.315452569613851,0.20274218655310822,Not significant
1698,0.2725367238478927,0.049227267424479505,0.0187000614474608,Not significant
1706,0.4840763144158817,0.0783873875172259,0.03292361476872432,Not significant
1709,0.5222068926344898,0.4085635782165261,0.2975692844253,Not significant
1710,0.6864800329649019,0.08924181334315477,0.03909196361105034,Not significant
1712,0.28496135752610685,0.49077301790925026,0.41140425759582877,Not significant
1714,-0.10072529282571878,0.553675247712787,0.4786279337412458,Not significant
1715,0.29927301852366045,0.33290168719089763,0.21940659728115344,Not significant
1716,0.009397576712301783,0.9448397066277743,0.9223042627815039,Not significant
1717,0.09159910305372533,0.4485926970883014,0.36482407826029395,Not significant
1723,-0.35187523384152136,0.24948443750173818,0.14578726895635694,Not significant
1727,0.045547247387620754,0.9320996564088279,0.9006501043019564,Not significant
1729,0.07211578936851819,0.5766893199885232,0.5038902609789191,Not significant
1730,0.07173126827949225,0.7053641608106483,0.6461372278034798,Not significant
1731,1.365066193404525,0.07202204351054496,0.029679719055038016,Not significant
1734,0.9160092737348725,0.0558716652672906,0.022199154960767586,Not significant
1736,0.6946165242256875,0.5219740858788848,0.44545432459821066,Not significant
1737,-0.05160781848279971,0.5992766793101769,0.5302500460912036,Not significant
1742,0.06525474135832994,0.8962486091934984,0.8524528656377951,Not significant
1744,1.0929858806925414,0.004717959877009387,8.782705995596298e-4,Up-regulated
1746,0.5937396351208433,0.008330179344734165,0.0018635981407607522,Not significant
1747,0.3970742343818253,0.524097255947481,0.44787601453568915,Not significant
1748,1.5530800591536944,5.418492999275786e-5,2.2838939436126623e-6,Up-regulated
1749,11.293306390439488,0.33290168719089763,0.2194738317508895,Not significant
1754,0.293697774272483,0.04651167857660206,0.017262624160484068,Not significant
1757,-0.4230397865376352,0.03075440424933298,0.010214807422739962,Not significant
1760,1.8413910367319093,0.43493514585001636,0.3263911216675515,Not significant
1761,9.66111002874366,0.4292821021337388,0.31840295533479757,Not significant
1764,10.867771010152,0.43516970641728286,0.3408544442950199,Not significant
1770,0.0028522679104023064,0.9845766189763547,0.973121393624681,Not significant
1771,0.48315592697436016,0.3039504754272104,0.1911404676770299,Not significant
1779,0.9671566338320257,0.44656454967141185,0.36265509676631236,Not significant
1780,10.91783823187383,0.43516970641728286,0.3506166628202075,Not significant
1781,5.609870473420628,0.37829293461912245,0.26385877173259326,Not significant
1784,1.140172200275343,0.15029730485870213,0.07431803905171426,Not significant
1785,-0.1420229601088802,0.9015728268108029,0.8590903375893514,Not significant
1786,0.8624169658689462,0.23354303513283425,0.1332675204581298,Not significant
1788,0.5402138163688438,0.4138797499563705,0.30374322353416106,Not significant
1795,-0.055775249866685604,0.8547402653381564,0.8035254617722285,Not significant
1798,-0.07629292550797717,0.8847575414906853,0.835861691321043,Not significant
1799,-0.5026454027764037,0.05251375859131326,0.020374591149997328,Not significant
1800,-0.4023709283027192,0.5781153776420931,0.5059857545853925,Not significant
1801,0.326646131697342,0.5431173262419656,0.4685532256060704,Not significant
1802,-0.4822960295920946,0.3295124703342606,0.21552580397668034,Not significant
1803,0.9781631482394784,0.39440188942274507,0.28117512719672283,Not significant
1806,0.35858100505884943,0.08370611704536178,0.03603404689561822,Not significant
1808,0.20259501215912912,0.15762016477710156,0.0791266478159153,Not significant
1809,8.71639078949768,0.43516970641728286,0.3506166628202075,Not significant
1811,1.8492578462389435,0.4068210187374564,0.29417017236222126,Not significant
1812,0.4203123857384001,0.13644020661294706,0.06603737748805814,Not significant
1813,10.014561030857758,0.43516970641728286,0.3294950946116518,Not significant
1814,1.3354409016407234,0.05594532196874988,0.022260965809554927,Not significant
1817,1.9183207210752058,0.017664548118950497,0.004881128770506973,Up-regulated
1818,-1.3165917952759518,0.11102206918660193,0.051474455579826495,Not significant
1820,11.258345196319143,0.43516970641728286,0.3506166628202075,Not significant
1823,0.14476422423074792,0.3118939443294097,0.19843530671881676,Not significant
1825,0.9227732277796868,0.0033357961428672287,5.355903056610559e-4,Not significant
1826,0.2110955261219542,0.05016765536142009,0.019115656929453263,Not significant
1828,0.3182393062475118,0.031147821985055477,0.010364487594794492,Not significant
1829,0.5042813519977184,0.006933029526248535,0.001455976532272089,Not significant
1830,0.5957072953889065,0.002867801072227442,4.370935898333856e-4,Not significant
1831,0.44966287743413,0.007115124445267669,0.001510773951438452,Not significant
1832,0.42227725298289015,0.008520127946987227,0.0019231004324787922,Not significant
1836,1.7412881709128636,0.0455838408020206,0.016785672616450868,Up-regulated
1837,0.41492191943046314,0.39602350736860586,0.2842891262902034,Not significant
1841,0.20195701913065764,0.08024657531968968,0.034091547430433536,Not significant
1847,-0.07518178282016327,0.800410523357053,0.7445354431925119,Not significant
1856,0.39964866969301727,0.003643374531753363,6.125277717723805e-4,Not significant
1867,0.3663273104364324,0.6235088115651409,0.5548293067677905,Not significant
1868,0.5002764783589986,0.02473854245335417,0.007713704918556041,Not significant
1869,-0.27581688048001674,0.48210692774572234,0.40205703794742165,Not significant
1870,0.9937719147310636,0.07916188393667933,0.033433116776049564,Not significant
1879,0.5635322951035874,0.13931135872366215,0.06767014807112152,Not significant
1881,1.0416131072325905,0.5084567268043273,0.4300733454179708,Not significant
1883,0.8430543939123974,0.20361666614477048,0.10956685060146172,Not significant
1884,0.9863794960198449,0.5115649545384714,0.4332975996556221,Not significant
1885,0.23298449599168197,0.6639706946052104,0.5989206659143131,Not significant
1887,0.6333244896905995,0.4011678484950388,0.2886821574103333,Not significant
1889,0.5787890761939263,0.27135593159049787,0.16496041216525323,Not significant
1890,1.1343842294017097,0.46227040578041184,0.38051926944693587,Not significant
1891,0.1823539427087316,0.37236979427746286,0.258197746236674,Not significant
1894,-0.0323672035811491,0.869087594162373,0.8190354290535452,Not significant
1896,0.37819461322113,0.48710446786949957,0.4073811869670162,Not significant
1897,0.37296758359744703,0.5037360087935936,0.42417588323418376,Not significant
1903,0.961499155100925,0.18309508729022908,0.09554176457203925,Not significant
1904,-0.1301705703404243,0.6652548866849773,0.6013997055895607,Not significant
1905,0.3798449018377157,0.43516970641728286,0.3283571374297617,Not significant
1906,1.023484046634588,0.514477277472709,0.4366622151440852,Not significant
1914,0.6821549014103512,0.5158744579950606,0.43904847704873395,Not significant
1915,0.07122537967675831,0.9434886168180092,0.9172765524136899,Not significant
1920,6.423443468748992,0.03075440424933298,0.010215686344601007,Up-regulated
1921,0.25073704703040967,0.31047559419877974,0.19678668165895702,Not significant
1922,0.13301016199072313,0.5048883552851245,0.42646765088656247,Not significant
1924,1.758921409175518,0.5043382421700207,0.4253952311699635,Not significant
1925,-0.09392653030069618,0.8864963095543658,0.8402470248829842,Not significant
1929,1.1097575531510169,0.168261090053961,0.08633291531564491,Not significant
1930,0.6224652974951783,0.5158744579950606,0.43902993417987424,Not significant
1933,0.4305580558119558,0.7512084768233387,0.6943980626365824,Not significant
1939,-0.34332690417220946,0.11604954095322106,0.05432310987162767,Not significant
1941,0.06000676996230198,0.6702563106240155,0.608260526220747,Not significant
1942,0.17445858114567925,0.16558346141106606,0.08457375166894474,Not significant
1948,0.19351753985357703,0.6593374018346717,0.5933653057814061,Not significant
1957,-0.15972566598447555,0.3161390745141971,0.20358694327354054,Not significant
1987,0.29901884166637815,0.028697006178547424,0.0093152585501044,Not significant
1997,0.7684263816666653,0.0015834736013899302,1.98049345141847e-4,Not significant
2007,0.6188890753543509,0.20903797677105831,0.11406493438699983,Not significant
2008,0.27313480902202997,0.15262953751250963,0.07564884581771855,Not significant
2014,0.19244278607248272,0.35448861571715606,0.2400376664891039,Not significant
2015,2.359692602384231,0.2215057269292923,0.12331645181578402,Not significant
2018,0.5820550731435057,0.5724048697885524,0.49881471491754015,Not significant
2019,0.5548997420485238,0.6028381173201093,0.5341026484459142,Not significant
2022,0.7315957345662352,0.3931767286789067,0.27916913397889703,Not significant
2026,0.6906130159959261,0.4385440212730733,0.35410069896860136,Not significant
2046,0.6553103312609108,5.80499505076926e-5,2.5664899584552867e-6,Not significant
2085,0.34781082906027627,0.05877059713500757,0.023521914385622577,Not significant
2088,0.10073867136161517,0.8363743136456137,0.783827236348507,Not significant
2090,-0.791010346305397,0.19911252552695258,0.1063323434751265,Not significant
2101,-0.8292828222978402,0.1470506128254683,0.07228491439064613,Not significant
2107,0.06538061401058519,0.5146844133566844,0.43713743077414724,Not significant
2108,-0.05590650386090666,0.906981964618501,0.8658274601157417,Not significant
2113,-0.42121320097453696,0.03987389512190473,0.014079961802790092,Not significant
2115,-12.94727165246035,0.09326772198645641,0.04136511112892827,Not significant
2116,-0.1796695757019466,0.36419661728970104,0.24830624517948205,Not significant
2141,-11.660497360248796,0.43516970641728286,0.3506166628202075,Not significant
2148,-0.04350381529429409,0.738477096556075,0.681340706886524,Not significant
2156,0.10461404015470105,0.3863873543870997,0.27265146065826174,Not significant
2159,0.16682072723973101,0.31047559419877974,0.1968693412895113,Not significant
2163,-0.00436112290553151,0.9866838075123513,0.9761597242272275,Not significant
2164,0.03402225787523425,0.806319638482255,0.7509701810413555,Not significant
2165,-0.08380823860679612,0.44266086278449707,0.35871238037161396,Not significant
2174,-0.09078093400235947,0.43516970641728286,0.34079177296966423,Not significant
2183,0.2741293299013997,0.43516970641728286,0.34862634573051055,Not significant
2188,-0.17390244311919534,0.40836487103968155,0.2968287203220885,Not significant
2189,0.12324128986087304,0.318098239915559,0.205861800116838,Not significant
2206,0.43032566169707015,0.08113462923915032,0.034596674364338095,Not significant
2207,0.5416429098655463,0.005405016565233494,0.0010470450937886872,Not significant
2213,-0.2191519078916984,0.27842180615653495,0.17022764297296,Not significant
2221,0.5758232918983086,0.001072787979820197,1.1919866442446633e-4,Not significant
2239,-0.11826157169932028,0.6124205769946999,0.5436613150051843,Not significant
2240,0.09198321576988319,0.35709809649914326,0.24263558854624742,Not significant
2242,0.18483265592447093,0.053683643129770524,0.021079964579752822,Not significant
2248,0.10830419632997174,0.5680448477929276,0.49410964524885914,Not significant
2250,0.07772863535210997,0.6647592718406405,0.6001782372871868,Not significant
2268,0.4649609248199336,0.0013720348453069593,1.6521885571759194e-4,Not significant
2283,0.2736576261583954,0.3274974677154388,0.21356873839965498,Not significant
2286,0.3532090329875415,0.24953301952692142,0.1462744270451781,Not significant
2287,0.22755448846658072,0.4715681615148564,0.3909160152173766,Not significant
2310,-1.4450340719880574,0.39440188942274507,0.28064310703609535,Not significant
2313,2.021118093382637,0.004755676342806998,8.90824771602009e-4,Up-regulated
2318,0.4950914843030777,0.2372893892450732,0.1361066537496464,Not significant
2324,1.0933931313065637,0.0250756782075729,0.007877176400284682,Up-regulated
2326,-1.2950609241599313,0.3834268947939304,0.26924005202875106,Not significant
2328,0.0643009370230354,0.8197683512996464,0.7661091715453505,Not significant
2329,0.10489337319369282,0.6884697537806802,0.6267918351755466,Not significant
2330,0.09181931607461291,0.7323234898491433,0.6748111738924043,Not significant
2331,0.7816147139413948,0.04017031066557656,0.01432484027806773,Not significant
2333,0.9856129186255321,0.03147952966213817,0.010493176554046057,Not significant
2335,0.9612762811437506,0.03570750873917685,0.012317948040914411,Not significant
2336,1.0028171218677313,0.022439887156289483,0.006722828321983178,Up-regulated
2338,0.08354866990343242,0.7666788801893213,0.7108844017257687,Not significant
2339,0.9724922459937718,0.010910289750052914,0.002652996576801698,Not significant
2343,0.7690685325926164,0.0485235799096864,0.018319839070032852,Not significant
2344,1.965258903899174,0.040208282847782134,0.01436177176761968,Up-regulated
2345,1.8037280193760175,0.044458822987953436,0.016267946282386685,Up-regulated
2356,1.0023502453250648,0.0012945609404608972,1.51371000018988e-4,Up-regulated
2357,-1.284951334762405,0.4560151069056485,0.3727174084947273,Not significant
2366,1.8027985595771576,0.029609763806267234,0.009697671333873446,Up-regulated
2367,0.8679796580743367,0.009713226506495861,0.0022941070166592904,Not significant
2368,1.2077732257238243,0.008990682032309806,0.0020606915187493095,Up-regulated
2370,0.9929306034196689,0.007643712744436576,0.0016452435808269536,Not significant
2373,1.4725671822259885,0.025844837953204056,0.008178936501770219,Up-regulated
2376,1.4582660379864996,0.018105093222411363,0.005044991072446214,Up-regulated
2384,0.24883156967884898,0.20472422497375206,0.11052011679793014,Not significant
2389,0.5254321630712959,0.09215908330645103,0.04069153241977681,Not significant
2406,0.16315785301377078,0.20209448725261586,0.10839506529779629,Not significant
2408,0.9832392482108933,0.01506845282537204,0.004014747756847233,Not significant
2409,0.6361917898047097,0.04640638534346947,0.017142556540490468,Not significant
2411,0.6771675592810528,0.14577840910923315,0.07123552277589056,Not significant
2412,1.1069727804436733,4.015579844610046e-4,3.1068767849513445e-5,Up-regulated
2415,0.36469757580040973,0.13129723520603928,0.06308988730668322,Not significant
2417,0.8213671215555728,1.290054258676474e-4,7.5344745888299315e-6,Not significant
2422,1.3821078805737246,8.545931565899432e-4,8.79193425553043e-5,Up-regulated
2423,0.25567640692525895,0.368657677306267,0.2525039397881807,Not significant
2428,-0.8758482691867143,0.08136488075415282,0.03483685412161517,Not significant
2430,1.091280050593104,0.01170939210143806,0.002901803976272608,Up-regulated
2434,0.7394313682239613,2.1746528216478976e-4,1.4168767657042729e-5,Not significant
2435,0.14617875197834132,0.7261719048512729,0.6687202590922425,Not significant
2439,0.6270917360403085,0.34297272183175864,0.22844896247665133,Not significant
2440,-0.212812315787043,0.03514565078723339,0.01206032211741893,Not significant
2448,0.2305065449855644,0.10850625487656691,0.04988110204674825,Not significant
2451,0.40337830247469025,0.08890993702950402,0.0388948648319878,Not significant
2453,0.23654500946043736,0.5783300791726054,0.5066696330622127,Not significant
2454,0.27291375775234333,0.05029922404274483,0.01922431075979253,Not significant
2460,0.33519050893377345,0.09668170237648975,0.043194617466634166,Not significant
2463,0.09832856565099385,0.4952739098750981,0.4154653740778892,Not significant
2467,0.0981423809945979,0.46847592592577536,0.3878075873137745,Not significant
2468,0.09982078617711763,0.4764084082387456,0.39659129272230653,Not significant
2469,0.03441909271730259,0.7020170029946422,0.6415757485192455,Not significant
2474,0.5703984164792989,0.12062470314565779,0.05690903679530452,Not significant
2475,0.1279271264289654,0.44078575010690246,0.3561671942399578,Not significant
2476,-0.38160791185806225,0.05251375859131326,0.02034672753094747,Not significant
2478,0.4882978056999746,0.020456028139547486,0.005949979098181351,Not significant
2479,0.1318490665709261,0.3834268947939304,0.26924419656559145,Not significant
2490,0.9535174020063413,0.14350777730929964,0.0700424811881922,Not significant
2495,-0.11081460476684932,0.7095946758618851,0.6509777800082563,Not significant
2498,-13.097476650351531,0.43516970641728286,0.3506166628202075,Not significant
2499,0.41469586194346053,5.217769961701438e-4,4.644088447587668e-5,Not significant
2507,0.20806881876106634,0.9443543107889398,0.9205783765066595,Not significant
