ID1,ID2,EdgeType,Score,Annotation
2100,15415,DreaMS,0.243,score=0.243
3683,5803,DreaMS,0.217,score=0.217
2950,3005,DreaMS,0.471,score=0.471
2989,13839,DreaMS,0.091,score=0.091
4221,4812,DreaMS,0.240,score=0.240
4721,10129,DreaMS,0.114,score=0.114
1032,8131,DreaMS,0.159,score=0.159
1706,6114,DreaMS,0.075,score=0.075
2473,4645,DreaMS,0.469,score=0.469
1075,4587,DreaMS,0.225,score=0.225
1001,5797,DreaMS,0.031,score=0.031
395,4048,DreaMS,0.372,score=0.372
3196,5497,DreaMS,0.110,score=0.110
1077,6187,DreaMS,0.169,score=0.169
15402,16425,DreaMS,0.374,score=0.374
3876,7274,DreaMS,0.052,score=0.052
4653,6187,DreaMS,0.319,score=0.319
1195,4536,DreaMS,0.236,score=0.236
1695,5904,DreaMS,0.176,score=0.176
566,7867,DreaMS,0.121,score=0.121
1126,5614,DreaMS,0.209,score=0.209
2189,3519,DreaMS,0.578,score=0.578
3261,3857,DreaMS,0.207,score=0.207
1130,5610,DreaMS,0.246,score=0.246
1218,2520,DreaMS,0.201,score=0.201
2200,4139,DreaMS,0.344,score=0.344
496,1695,DreaMS,0.185,score=0.185
566,20005,DreaMS,0.384,score=0.384
11229,11230,DreaMS,0.298,score=0.298
4668,4804,DreaMS,0.352,score=0.352
5614,5803,DreaMS,0.152,score=0.152
1010,2474,DreaMS,0.329,score=0.329
2534,11648,DreaMS,0.134,score=0.134
4812,5771,DreaMS,0.026,score=0.026
13826,17086,DreaMS,0.255,score=0.255
5349,5503,DreaMS,0.379,score=0.379
2796,3354,DreaMS,0.258,score=0.258
1130,5571,DreaMS,0.325,score=0.325
2100,8716,DreaMS,0.136,score=0.136
4432,5552,DreaMS,0.483,score=0.483
5375,20005,DreaMS,0.276,score=0.276
2793,12764,DreaMS,0.128,score=0.128
352,5862,DreaMS,0.045,score=0.045
3053,5819,DreaMS,0.363,score=0.363
2474,5865,DreaMS,0.249,score=0.249
1891,5409,DreaMS,0.177,score=0.177
2020,10915,DreaMS,0.194,score=0.194
1035,2449,DreaMS,0.238,score=0.238
1916,5348,DreaMS,0.421,score=0.421
2516,5823,DreaMS,0.058,score=0.058
2520,5819,DreaMS,0.474,score=0.474
2521,5818,DreaMS,0.229,score=0.229
3120,5942,DreaMS,0.253,score=0.253
1543,12850,DreaMS,0.089,score=0.089
11935,15633,DreaMS,0.667,score=0.667
2968,5904,DreaMS,0.286,score=0.286
5610,16431,DreaMS,0.161,score=0.161
5552,5865,DreaMS,0.071,score=0.071
2100,3608,DreaMS,0.340,score=0.340
5545,6088,DreaMS,0.420,score=0.420
1474,5772,DreaMS,0.202,score=0.202
2999,14613,DreaMS,0.204,score=0.204
89,10129,DreaMS,0.141,score=0.141
1887,20005,DreaMS,0.015,score=0.015
395,5819,DreaMS,0.440,score=0.440
2737,14778,DreaMS,0.050,score=0.050
2373,15402,DreaMS,0.273,score=0.273
5513,5904,DreaMS,0.447,score=0.447
8716,12850,DreaMS,0.498,score=0.498
2463,11230,DreaMS,0.030,score=0.030
4666,5513,DreaMS,0.294,score=0.294
5017,7867,DreaMS,0.265,score=0.265
2587,5012,DreaMS,0.373,score=0.373
1952,5348,DreaMS,0.232,score=0.232
1077,5663,DreaMS,0.378,score=0.378
3636,4874,DreaMS,0.289,score=0.289
1344,17330,DreaMS,0.248,score=0.248
3587,5547,DreaMS,0.223,score=0.223
2779,15937,DreaMS,0.280,score=0.280
3589,5545,DreaMS,0.351,score=0.351
1916,5366,DreaMS,0.348,score=0.348
2793,15937,DreaMS,0.320,score=0.320
3330,5393,DreaMS,0.475,score=0.475
1767,5497,DreaMS,0.418,score=0.418
2585,5754,DreaMS,0.161,score=0.161
5610,14788,DreaMS,0.131,score=0.131
1748,3629,DreaMS,0.128,score=0.128
2021,3664,DreaMS,0.222,score=0.222
3317,3856,DreaMS,0.327,score=0.327
89,20005,DreaMS,0.473,score=0.473
1218,5937,DreaMS,0.343,score=0.343
2779,15951,DreaMS,0.193,score=0.193
4711,5468,DreaMS,0.296,score=0.296
3354,5369,DreaMS,0.088,score=0.088
1729,5571,DreaMS,0.316,score=0.316
3385,13025,DreaMS,0.339,score=0.339
5348,15838,DreaMS,0.277,score=0.277
2686,16425,DreaMS,0.025,score=0.025
331,2534,DreaMS,0.061,score=0.061
2786,15937,DreaMS,0.327,score=0.327
5351,15835,DreaMS,0.153,score=0.153
288,999,DreaMS,0.195,score=0.195
1836,9954,DreaMS,0.176,score=0.176
3053,13026,DreaMS,0.179,score=0.179
384,1001,DreaMS,0.184,score=0.184
2073,2189,DreaMS,0.242,score=0.242
3120,16425,DreaMS,0.048,score=0.048
3268,3354,DreaMS,0.318,score=0.318
2396,5203,DreaMS,0.383,score=0.383
6058,13872,DreaMS,0.402,score=0.402
89,1474,DreaMS,0.494,score=0.494
1952,3733,DreaMS,0.051,score=0.051
1887,3005,DreaMS,0.078,score=0.078
2516,5083,DreaMS,0.286,score=0.286
1375,6032,DreaMS,0.262,score=0.262
5797,7867,DreaMS,0.046,score=0.046
1195,5545,DreaMS,0.398,score=0.398
1489,3664,DreaMS,0.020,score=0.020
2073,3519,DreaMS,0.152,score=0.152
1691,3120,DreaMS,0.105,score=0.105
288,5351,DreaMS,0.181,score=0.181
1375,4711,DreaMS,0.333,score=0.333
3261,5492,DreaMS,0.072,score=0.072
496,7391,DreaMS,0.213,score=0.213
4590,13950,DreaMS,0.124,score=0.124
5571,5823,DreaMS,0.167,score=0.167
2958,5750,DreaMS,0.325,score=0.325
13839,15937,DreaMS,0.114,score=0.114
1474,4988,DreaMS,0.209,score=0.209
3196,9950,DreaMS,0.073,score=0.073
3175,9607,DreaMS,0.029,score=0.029
5983,14645,DreaMS,0.176,score=0.176
135,4510,DreaMS,0.171,score=0.171
2362,9950,DreaMS,0.020,score=0.020
2373,15875,DreaMS,0.238,score=0.238
4668,20005,DreaMS,0.324,score=0.324
2950,5818,DreaMS,0.040,score=0.040
1032,13950,DreaMS,0.221,score=0.221
1627,14823,DreaMS,0.063,score=0.063
5613,5781,DreaMS,0.188,score=0.188
1545,3608,DreaMS,0.265,score=0.265
5799,12748,DreaMS,0.179,score=0.179
2989,5613,DreaMS,0.257,score=0.257
11619,14594,DreaMS,0.431,score=0.431
566,13954,DreaMS,0.107,score=0.107
4804,5375,DreaMS,0.241,score=0.241
5537,14861,DreaMS,0.306,score=0.306
5983,14778,DreaMS,0.249,score=0.249
4916,5667,DreaMS,0.339,score=0.339
2988,5614,DreaMS,0.075,score=0.075
5729,5904,DreaMS,0.291,score=0.291
4668,13872,DreaMS,0.493,score=0.493
1042,5420,DreaMS,0.339,score=0.339
2391,3608,DreaMS,0.304,score=0.304
1891,11648,DreaMS,0.154,score=0.154
2595,13839,DreaMS,0.168,score=0.168
5799,15633,DreaMS,0.146,score=0.146
730,17170,DreaMS,0.089,score=0.089
3664,11935,DreaMS,0.177,score=0.177
3857,4653,DreaMS,0.055,score=0.055
3261,5916,DreaMS,0.371,score=0.371
717,1474,DreaMS,0.320,score=0.320
11229,13839,DreaMS,0.367,score=0.367
5551,13839,DreaMS,0.118,score=0.118
5552,13838,DreaMS,0.279,score=0.279
340,5916,DreaMS,0.102,score=0.102
11230,13838,DreaMS,0.245,score=0.245
1010,2200,DreaMS,0.210,score=0.210
3332,8131,DreaMS,0.017,score=0.017
3268,5909,DreaMS,0.240,score=0.240
4510,9607,DreaMS,0.068,score=0.068
3261,4128,DreaMS,0.272,score=0.272
3317,5555,DreaMS,0.208,score=0.208
3653,7867,DreaMS,0.150,score=0.150
352,5904,DreaMS,0.308,score=0.308
4678,5667,DreaMS,0.316,score=0.316
1123,6032,DreaMS,0.242,score=0.242
3770,5948,DreaMS,0.185,score=0.185
1637,5663,DreaMS,0.210,score=0.210
5537,5857,DreaMS,0.176,score=0.176
4623,12628,DreaMS,0.271,score=0.271
5771,5862,DreaMS,0.013,score=0.013
2391,3317,DreaMS,0.362,score=0.362
2073,17086,DreaMS,0.152,score=0.152
1489,8716,DreaMS,0.036,score=0.036
3342,4047,DreaMS,0.467,score=0.467
4046,15719,DreaMS,0.045,score=0.045
4047,15718,DreaMS,0.237,score=0.237
5572,13872,DreaMS,0.202,score=0.202
4536,4712,DreaMS,0.105,score=0.105
5566,13878,DreaMS,0.406,score=0.406
6088,9950,DreaMS,0.145,score=0.145
4534,4714,DreaMS,0.313,score=0.313
5203,17332,DreaMS,0.240,score=0.240
5610,13294,DreaMS,0.197,score=0.197
4714,13826,DreaMS,0.220,score=0.220
2073,3472,DreaMS,0.233,score=0.233
2786,15951,DreaMS,0.089,score=0.089
400,5856,DreaMS,0.114,score=0.114
424,3519,DreaMS,0.108,score=0.108
1895,6058,DreaMS,0.234,score=0.234
394,5862,DreaMS,0.109,score=0.109
5815,5818,DreaMS,0.594,score=0.594
395,5861,DreaMS,0.290,score=0.290
1035,2373,DreaMS,0.340,score=0.340
3006,14658,DreaMS,0.202,score=0.202
1691,5609,DreaMS,0.214,score=0.214
11720,17733,DreaMS,0.078,score=0.078
3354,5823,DreaMS,0.243,score=0.243
1195,3907,DreaMS,0.119,score=0.119
2396,3196,DreaMS,0.213,score=0.213
4432,12628,DreaMS,0.273,score=0.273
2897,2947,DreaMS,0.217,score=0.217
3974,4158,DreaMS,0.294,score=0.294
2950,8717,DreaMS,0.049,score=0.049
2959,3663,DreaMS,0.356,score=0.356
3974,4536,DreaMS,0.162,score=0.162
5348,5942,DreaMS,0.486,score=0.486
5513,12742,DreaMS,0.242,score=0.242
1123,14007,DreaMS,0.300,score=0.300
5909,10129,DreaMS,0.164,score=0.164
10129,11217,DreaMS,0.155,score=0.155
4988,9985,DreaMS,0.142,score=0.142
2988,3634,DreaMS,0.266,score=0.266
2133,2865,DreaMS,0.070,score=0.070
4747,12850,DreaMS,0.081,score=0.081
352,4432,DreaMS,0.393,score=0.393
1836,3317,DreaMS,0.086,score=0.086
2897,4221,DreaMS,0.055,score=0.055
5366,5924,DreaMS,0.553,score=0.553
496,11720,DreaMS,0.098,score=0.098
5348,9954,DreaMS,0.129,score=0.129
4046,15838,DreaMS,0.171,score=0.171
4982,10933,DreaMS,0.108,score=0.108
1098,4988,DreaMS,0.510,score=0.510
3276,5492,DreaMS,0.231,score=0.231
4623,14645,DreaMS,0.253,score=0.253
1817,12748,DreaMS,0.207,score=0.207
4099,7489,DreaMS,0.321,score=0.321
352,15719,DreaMS,0.049,score=0.049
1695,12852,DreaMS,0.153,score=0.153
4721,5862,DreaMS,0.228,score=0.228
2527,3472,DreaMS,0.497,score=0.497
2793,3006,DreaMS,0.326,score=0.326
4808,5537,DreaMS,0.223,score=0.223
1080,5006,DreaMS,0.361,score=0.361
2950,15787,DreaMS,0.340,score=0.340
1545,15415,DreaMS,0.203,score=0.203
14877,16431,DreaMS,0.237,score=0.237
1077,4812,DreaMS,0.206,score=0.206
1891,8717,DreaMS,0.098,score=0.098
3005,15718,DreaMS,0.159,score=0.159
424,4805,DreaMS,0.401,score=0.401
424,4221,DreaMS,0.243,score=0.243
2587,17330,DreaMS,0.179,score=0.179
2585,17332,DreaMS,0.145,score=0.145
771,2184,DreaMS,0.329,score=0.329
1037,3636,DreaMS,0.433,score=0.433
566,3276,DreaMS,0.301,score=0.301
3768,5366,DreaMS,0.244,score=0.244
1550,5750,DreaMS,0.233,score=0.233
1622,20005,DreaMS,0.258,score=0.258
2201,2797,DreaMS,0.179,score=0.179
2202,2796,DreaMS,0.143,score=0.143
1817,11229,DreaMS,0.258,score=0.258
3196,5572,DreaMS,0.299,score=0.299
5497,15415,DreaMS,0.224,score=0.224
2793,15951,DreaMS,0.075,score=0.075
5503,15409,DreaMS,0.392,score=0.392
1077,2133,DreaMS,0.258,score=0.258
3876,12764,DreaMS,0.064,score=0.064
1042,7391,DreaMS,0.238,score=0.238
1691,11653,DreaMS,0.098,score=0.098
3006,11720,DreaMS,0.035,score=0.035
2795,14645,DreaMS,0.191,score=0.191
89,2587,DreaMS,0.565,score=0.565
10142,15835,DreaMS,0.196,score=0.196
1706,12850,DreaMS,0.273,score=0.273
2958,3664,DreaMS,0.376,score=0.376
10934,12141,DreaMS,0.492,score=0.492
1916,3629,DreaMS,0.158,score=0.158
3892,12748,DreaMS,0.093,score=0.093
1010,3663,DreaMS,0.391,score=0.391
2362,17330,DreaMS,0.017,score=0.017
394,787,DreaMS,0.536,score=0.536
1098,7489,DreaMS,0.025,score=0.025
5409,15415,DreaMS,0.363,score=0.363
1817,4645,DreaMS,0.367,score=0.367
2527,5393,DreaMS,0.320,score=0.320
1080,3892,DreaMS,0.416,score=0.416
2999,14007,DreaMS,0.232,score=0.232
692,15869,DreaMS,0.224,score=0.224
2988,14594,DreaMS,0.165,score=0.165
1140,6088,DreaMS,0.256,score=0.256
5614,6187,DreaMS,0.313,score=0.313
2686,3653,DreaMS,0.249,score=0.249
2795,2797,DreaMS,0.320,score=0.320
1794,4668,DreaMS,0.288,score=0.288
2073,3589,DreaMS,0.217,score=0.217
1793,2795,DreaMS,0.066,score=0.066
3876,12748,DreaMS,0.085,score=0.085
3175,4645,DreaMS,0.316,score=0.316
1001,1954,DreaMS,0.392,score=0.392
1542,1543,DreaMS,0.975,score=0.975
5862,7274,DreaMS,0.519,score=0.519
3892,4801,DreaMS,0.279,score=0.279
4623,5348,DreaMS,0.363,score=0.363
2516,14788,DreaMS,0.520,score=0.520
3821,17733,DreaMS,0.288,score=0.288
1126,2850,DreaMS,0.334,score=0.334
1331,3342,DreaMS,0.252,score=0.252
1218,5017,DreaMS,0.277,score=0.277
999,2170,DreaMS,0.019,score=0.019
1032,1218,DreaMS,0.409,score=0.409
2216,2595,DreaMS,0.367,score=0.367
5067,14658,DreaMS,0.241,score=0.241
3634,15415,DreaMS,0.281,score=0.281
2527,10915,DreaMS,0.311,score=0.311
12764,17170,DreaMS,0.522,score=0.522
1952,5366,DreaMS,0.190,score=0.190
1218,5038,DreaMS,0.426,score=0.426
3974,13712,DreaMS,0.065,score=0.065
4587,4590,DreaMS,0.319,score=0.319
5609,6114,DreaMS,0.151,score=0.151
1631,7489,DreaMS,0.144,score=0.144
2796,10129,DreaMS,0.094,score=0.094
10142,14658,DreaMS,0.244,score=0.244
2133,7270,DreaMS,0.159,score=0.159
2463,4801,DreaMS,0.244,score=0.244
3131,3857,DreaMS,0.186,score=0.186
5038,7274,DreaMS,0.199,score=0.199
2463,2865,DreaMS,0.382,score=0.382
1545,12628,DreaMS,0.146,score=0.146
2999,5799,DreaMS,0.331,score=0.331
331,8717,DreaMS,0.010,score=0.010
2989,5552,DreaMS,0.343,score=0.343
5861,20005,DreaMS,0.193,score=0.193
4874,7867,DreaMS,0.072,score=0.072
4432,5420,DreaMS,0.381,score=0.381
3519,5572,DreaMS,0.099,score=0.099
135,6058,DreaMS,0.093,score=0.093
2498,5537,DreaMS,0.516,score=0.516
2102,3629,DreaMS,0.251,score=0.251
1098,3821,DreaMS,0.259,score=0.259
14594,14613,DreaMS,0.224,score=0.224
2202,17161,DreaMS,0.113,score=0.113
730,5547,DreaMS,0.603,score=0.603
5006,12628,DreaMS,0.466,score=0.466
1037,3664,DreaMS,0.388,score=0.388
1747,5571,DreaMS,0.184,score=0.184
4139,13950,DreaMS,0.130,score=0.130
5012,13878,DreaMS,0.332,score=0.332
3175,5503,DreaMS,0.367,score=0.367
3175,10933,DreaMS,0.028,score=0.028
3743,5348,DreaMS,0.420,score=0.420
5742,6059,DreaMS,0.340,score=0.340
1836,5571,DreaMS,0.203,score=0.203
3519,13026,DreaMS,0.146,score=0.146
2463,5572,DreaMS,0.358,score=0.358
10933,14877,DreaMS,0.567,score=0.567
1042,4712,DreaMS,0.264,score=0.264
566,997,DreaMS,0.399,score=0.399
2200,4442,DreaMS,0.013,score=0.013
1748,5407,DreaMS,0.100,score=0.100
3342,14877,DreaMS,0.015,score=0.015
2421,5614,DreaMS,0.244,score=0.244
1794,5613,DreaMS,0.224,score=0.224
1793,5614,DreaMS,0.145,score=0.145
1691,1793,DreaMS,0.345,score=0.345
787,4442,DreaMS,0.109,score=0.109
2100,3053,DreaMS,0.195,score=0.195
1032,5369,DreaMS,0.036,score=0.036
1035,5366,DreaMS,0.327,score=0.327
4432,4745,DreaMS,0.439,score=0.439
1032,3261,DreaMS,0.190,score=0.190
1767,5551,DreaMS,0.087,score=0.087
496,5547,DreaMS,0.379,score=0.379
3131,5547,DreaMS,0.221,score=0.221
1587,11619,DreaMS,0.178,score=0.178
2947,4873,DreaMS,0.059,score=0.059
2527,5937,DreaMS,0.347,score=0.347
1621,13025,DreaMS,0.288,score=0.288
2202,3175,DreaMS,0.236,score=0.236
2587,3005,DreaMS,0.388,score=0.388
1010,4812,DreaMS,0.300,score=0.300
2474,4808,DreaMS,0.265,score=0.265
1126,3317,DreaMS,0.178,score=0.178
2587,5366,DreaMS,0.418,score=0.418
3175,5366,DreaMS,0.301,score=0.301
4874,9985,DreaMS,0.022,score=0.022
5818,5983,DreaMS,0.381,score=0.381
3892,5772,DreaMS,0.101,score=0.101
340,2336,DreaMS,0.207,score=0.207
1895,5351,DreaMS,0.395,score=0.395
3131,5667,DreaMS,0.360,score=0.360
2373,5547,DreaMS,0.376,score=0.376
1344,5663,DreaMS,0.384,score=0.384
1729,7391,DreaMS,0.155,score=0.155
5781,5942,DreaMS,0.575,score=0.575
1691,5010,DreaMS,0.209,score=0.209
2200,3821,DreaMS,0.082,score=0.082
4099,11229,DreaMS,0.217,score=0.217
5904,11648,DreaMS,0.390,score=0.390
1691,2897,DreaMS,0.357,score=0.357
1695,5006,DreaMS,0.263,score=0.263
2516,5948,DreaMS,0.113,score=0.113
12628,15875,DreaMS,0.510,score=0.510
1952,4510,DreaMS,0.171,score=0.171
5774,15719,DreaMS,0.215,score=0.215
5817,12141,DreaMS,0.036,score=0.036
2396,11230,DreaMS,0.069,score=0.069
1561,4901,DreaMS,0.271,score=0.271
1130,4099,DreaMS,0.368,score=0.368
5819,5904,DreaMS,0.448,score=0.448
3608,11720,DreaMS,0.188,score=0.188
5555,12850,DreaMS,0.024,score=0.024
4678,5067,DreaMS,0.128,score=0.128
394,7274,DreaMS,0.021,score=0.021
340,5937,DreaMS,0.323,score=0.323
2463,3268,DreaMS,0.131,score=0.131
5857,14007,DreaMS,0.268,score=0.268
5799,5924,DreaMS,0.450,score=0.450
4874,5572,DreaMS,0.308,score=0.308
2184,5916,DreaMS,0.125,score=0.125
3338,7270,DreaMS,0.137,score=0.137
2473,6114,DreaMS,0.313,score=0.313
3295,14823,DreaMS,0.045,score=0.045
3295,5503,DreaMS,0.482,score=0.482
5797,12764,DreaMS,0.046,score=0.046
2595,2950,DreaMS,0.326,score=0.326
692,3317,DreaMS,0.237,score=0.237
1794,12852,DreaMS,0.140,score=0.140
2795,4804,DreaMS,0.254,score=0.254
4901,5545,DreaMS,0.362,score=0.362
400,1077,DreaMS,0.349,score=0.349
1484,2959,DreaMS,0.303,score=0.303
89,692,DreaMS,0.402,score=0.402
2982,14778,DreaMS,0.113,score=0.113
5613,13878,DreaMS,0.387,score=0.387
1691,5555,DreaMS,0.102,score=0.102
4510,13838,DreaMS,0.065,score=0.065
5856,7270,DreaMS,0.100,score=0.100
1695,5551,DreaMS,0.294,score=0.294
5819,12742,DreaMS,0.134,score=0.134
4046,9950,DreaMS,0.085,score=0.085
3330,5468,DreaMS,0.213,score=0.213
3330,14788,DreaMS,0.216,score=0.216
1195,11720,DreaMS,0.159,score=0.159
10129,15838,DreaMS,0.226,score=0.226
1002,13954,DreaMS,0.340,score=0.340
717,1080,DreaMS,0.400,score=0.400
5537,13954,DreaMS,0.098,score=0.098
5547,15415,DreaMS,0.276,score=0.276
4048,4645,DreaMS,0.223,score=0.223
1032,5203,DreaMS,0.166,score=0.166
1474,4415,DreaMS,0.298,score=0.298
400,4804,DreaMS,0.270,score=0.270
2587,2958,DreaMS,0.289,score=0.289
2393,3338,DreaMS,0.272,score=0.272
4810,15951,DreaMS,0.259,score=0.259
1691,2982,DreaMS,0.168,score=0.168
4804,8131,DreaMS,0.049,score=0.049
1077,1695,DreaMS,0.254,score=0.254
5861,5862,DreaMS,0.232,score=0.232
3261,5537,DreaMS,0.260,score=0.260
1706,11648,DreaMS,0.172,score=0.172
8131,17161,DreaMS,0.323,score=0.323
1032,15951,DreaMS,0.215,score=0.215
2217,5083,DreaMS,0.206,score=0.206
5663,12742,DreaMS,0.207,score=0.207
12141,14007,DreaMS,0.415,score=0.415
1037,3608,DreaMS,0.469,score=0.469
3175,17332,DreaMS,0.023,score=0.023
1126,4128,DreaMS,0.439,score=0.439
11217,17332,DreaMS,0.319,score=0.319
5803,13294,DreaMS,0.067,score=0.067
566,4884,DreaMS,0.251,score=0.251
717,2102,DreaMS,0.246,score=0.246
3354,15633,DreaMS,0.178,score=0.178
2463,3876,DreaMS,0.287,score=0.287
3330,5348,DreaMS,0.484,score=0.484
1916,16425,DreaMS,0.332,score=0.332
1331,5409,DreaMS,0.069,score=0.069
3385,3733,DreaMS,0.365,score=0.365
4678,4808,DreaMS,0.263,score=0.263
288,2020,DreaMS,0.208,score=0.208
4651,9950,DreaMS,0.092,score=0.092
5555,17332,DreaMS,0.036,score=0.036
331,13712,DreaMS,0.095,score=0.095
4047,4884,DreaMS,0.080,score=0.080
3472,4804,DreaMS,0.266,score=0.266
352,13950,DreaMS,0.153,score=0.153
2897,10129,DreaMS,0.127,score=0.127
3053,14788,DreaMS,0.250,score=0.250
5754,11648,DreaMS,0.103,score=0.103
1895,4747,DreaMS,0.345,score=0.345
2216,5819,DreaMS,0.279,score=0.279
496,5781,DreaMS,0.216,score=0.216
2217,5818,DreaMS,0.211,score=0.211
2463,15835,DreaMS,0.431,score=0.431
4645,5547,DreaMS,0.147,score=0.147
2100,15719,DreaMS,0.102,score=0.102
1550,4536,DreaMS,0.205,score=0.205
2133,4665,DreaMS,0.118,score=0.118
717,5497,DreaMS,0.370,score=0.370
4745,5067,DreaMS,0.305,score=0.305
4714,6114,DreaMS,0.035,score=0.035
2200,5082,DreaMS,0.172,score=0.172
1695,2474,DreaMS,0.182,score=0.182
1748,3354,DreaMS,0.030,score=0.030
787,5614,DreaMS,0.286,score=0.286
1542,5865,DreaMS,0.004,score=0.004
2170,5750,DreaMS,0.207,score=0.207
2362,2449,DreaMS,0.272,score=0.272
5865,14877,DreaMS,0.094,score=0.094
7867,13026,DreaMS,0.477,score=0.477
1098,1767,DreaMS,0.226,score=0.226
997,14594,DreaMS,0.131,score=0.131
3338,5203,DreaMS,0.240,score=0.240
795,1002,DreaMS,0.324,score=0.324
394,4810,DreaMS,0.136,score=0.136
1545,5862,DreaMS,0.168,score=0.168
1706,2463,DreaMS,0.299,score=0.299
1550,5857,DreaMS,0.081,score=0.081
5203,10142,DreaMS,0.162,score=0.162
787,1010,DreaMS,0.536,score=0.536
2527,2850,DreaMS,0.273,score=0.273
1375,1794,DreaMS,0.226,score=0.226
2170,5865,DreaMS,0.042,score=0.042
2100,4698,DreaMS,0.208,score=0.208
3636,12742,DreaMS,0.111,score=0.111
424,13878,DreaMS,0.442,score=0.442
1542,3131,DreaMS,0.381,score=0.381
1720,2449,DreaMS,0.127,score=0.127
3268,15719,DreaMS,0.054,score=0.054
1748,4714,DreaMS,0.164,score=0.164
1042,11217,DreaMS,0.231,score=0.231
1123,5006,DreaMS,0.460,score=0.460
1542,5613,DreaMS,0.144,score=0.144
2796,5668,DreaMS,0.315,score=0.315
2797,5667,DreaMS,0.145,score=0.145
288,4916,DreaMS,0.130,score=0.130
2686,2999,DreaMS,0.283,score=0.283
4623,12764,DreaMS,0.110,score=0.110
1748,2421,DreaMS,0.005,score=0.005
5609,6058,DreaMS,0.300,score=0.300
1098,5909,DreaMS,0.360,score=0.360
2201,11720,DreaMS,0.030,score=0.030
3276,3768,DreaMS,0.134,score=0.134
2737,5083,DreaMS,0.176,score=0.176
1218,4536,DreaMS,0.165,score=0.165
9985,14778,DreaMS,0.307,score=0.307
5572,15415,DreaMS,0.219,score=0.219
395,4884,DreaMS,0.291,score=0.291
2102,5818,DreaMS,0.204,score=0.204
331,4873,DreaMS,0.140,score=0.140
4645,12742,DreaMS,0.223,score=0.223
394,2897,DreaMS,0.112,score=0.112
1037,13954,DreaMS,0.170,score=0.170
1706,13826,DreaMS,0.246,score=0.246
16431,17330,DreaMS,0.875,score=0.875
5030,13950,DreaMS,0.100,score=0.100
5348,15875,DreaMS,0.204,score=0.204
1637,5609,DreaMS,0.283,score=0.283
1550,7867,DreaMS,0.131,score=0.131
3857,4745,DreaMS,0.264,score=0.264
1706,4048,DreaMS,0.089,score=0.089
3342,5351,DreaMS,0.308,score=0.308
1587,3332,DreaMS,0.010,score=0.010
3907,4801,DreaMS,0.297,score=0.297
3636,4184,DreaMS,0.375,score=0.375
1706,2737,DreaMS,0.221,score=0.221
4623,5823,DreaMS,0.175,score=0.175
2189,8131,DreaMS,0.054,score=0.054
1695,3006,DreaMS,0.190,score=0.190
5823,16431,DreaMS,0.024,score=0.024
4747,5774,DreaMS,0.006,score=0.006
2102,5393,DreaMS,0.445,score=0.445
1474,1695,DreaMS,0.129,score=0.129
1080,2796,DreaMS,0.420,score=0.420
1748,5937,DreaMS,0.050,score=0.050
1543,7270,DreaMS,0.098,score=0.098
14877,15835,DreaMS,0.417,score=0.417
2373,5613,DreaMS,0.234,score=0.234
1550,6032,DreaMS,0.352,score=0.352
1195,3589,DreaMS,0.502,score=0.502
2595,4047,DreaMS,0.333,score=0.333
3053,4982,DreaMS,0.334,score=0.334
4873,12850,DreaMS,0.146,score=0.146
13950,14823,DreaMS,0.123,score=0.123
4678,11229,DreaMS,0.179,score=0.179
3587,10933,DreaMS,0.078,score=0.078
384,17086,DreaMS,0.033,score=0.033
6088,10129,DreaMS,0.086,score=0.086
4432,10142,DreaMS,0.287,score=0.287
2396,4066,DreaMS,0.226,score=0.226
384,13826,DreaMS,0.110,score=0.110
5348,13838,DreaMS,0.108,score=0.108
2201,14658,DreaMS,0.092,score=0.092
331,3743,DreaMS,0.187,score=0.187
1002,1817,DreaMS,0.279,score=0.279
2534,4873,DreaMS,0.018,score=0.018
5545,5803,DreaMS,0.273,score=0.273
11648,14645,DreaMS,0.334,score=0.334
14594,15835,DreaMS,0.147,score=0.147
1916,5803,DreaMS,0.263,score=0.263
2999,7270,DreaMS,0.090,score=0.090
1691,5537,DreaMS,0.047,score=0.047
1195,14778,DreaMS,0.165,score=0.165
3821,5924,DreaMS,0.202,score=0.202
2699,4099,DreaMS,0.336,score=0.336
14778,17086,DreaMS,0.153,score=0.153
1706,2587,DreaMS,0.308,score=0.308
1195,5082,DreaMS,0.370,score=0.370
496,2795,DreaMS,0.284,score=0.284
1952,5750,DreaMS,0.175,score=0.175
2449,4706,DreaMS,0.060,score=0.060
1622,6114,DreaMS,0.078,score=0.078
1720,4536,DreaMS,0.175,score=0.175
89,4442,DreaMS,0.227,score=0.227
2897,5203,DreaMS,0.244,score=0.244
3733,4653,DreaMS,0.341,score=0.341
3053,10915,DreaMS,0.296,score=0.296
4066,5420,DreaMS,0.158,score=0.158
1887,2786,DreaMS,0.127,score=0.127
4047,5924,DreaMS,0.235,score=0.235
4706,5815,DreaMS,0.127,score=0.127
3663,5571,DreaMS,0.478,score=0.478
5667,7489,DreaMS,0.135,score=0.135
4590,5856,DreaMS,0.128,score=0.128
5551,5797,DreaMS,0.094,score=0.094
140,4988,DreaMS,0.398,score=0.398
2498,7274,DreaMS,0.118,score=0.118
2534,4712,DreaMS,0.004,score=0.004
3005,5030,DreaMS,0.341,score=0.341
1126,3519,DreaMS,0.078,score=0.078
2968,5067,DreaMS,0.232,score=0.232
2362,10933,DreaMS,0.036,score=0.036
